Sqtl chromosome,Sqtl position,Gene chromosome,Gene start,Gene end,Gene
2,201127684,2,201116154,201176687,ENSG00000003402
2,201120638,2,201116154,201176687,ENSG00000003402
2,201128965,2,201116154,201176687,ENSG00000003402
2,37238763,2,37231631,37253403,ENSG00000003509
2,37239539,2,37231631,37253403,ENSG00000003509
2,37254839,2,37231631,37253403,ENSG00000003509
2,37237287,2,37231631,37253403,ENSG00000003509
2,37257572,2,37231631,37253403,ENSG00000003509
2,37233557,2,37231631,37253403,ENSG00000003509
2,37232527,2,37231631,37253403,ENSG00000003509
17,58313062,17,58301228,58328795,ENSG00000005379
17,50556996,17,50543058,50555852,ENSG00000006282
1,112546698,1,112523514,112620825,ENSG00000007341
1,112548865,1,112523514,112620825,ENSG00000007341
1,112555384,1,112523514,112620825,ENSG00000007341
1,112555393,1,112523514,112620825,ENSG00000007341
1,112549905,1,112523514,112620825,ENSG00000007341
1,112555227,1,112523514,112620825,ENSG00000007341
1,112563747,1,112523514,112620825,ENSG00000007341
1,112566652,1,112523514,112620825,ENSG00000007341
1,112567997,1,112523514,112620825,ENSG00000007341
1,112570124,1,112523514,112620825,ENSG00000007341
1,112580334,1,112523514,112620825,ENSG00000007341
1,112581112,1,112523514,112620825,ENSG00000007341
1,112589739,1,112523514,112620825,ENSG00000007341
1,112589771,1,112523514,112620825,ENSG00000007341
1,112593607,1,112523514,112620825,ENSG00000007341
1,112602772,1,112523514,112620825,ENSG00000007341
1,112611778,1,112523514,112620825,ENSG00000007341
1,112613804,1,112523514,112620825,ENSG00000007341
1,112614238,1,112523514,112620825,ENSG00000007341
1,112614432,1,112523514,112620825,ENSG00000007341
1,112601641,1,112523514,112620825,ENSG00000007341
1,112520503,1,112523514,112620825,ENSG00000007341
1,112546384,1,112523514,112620825,ENSG00000007341
1,112540817,1,112523514,112620825,ENSG00000007341
1,112534134,1,112523514,112620825,ENSG00000007341
1,112579051,1,112523514,112620825,ENSG00000007341
1,112598304,1,112523514,112620825,ENSG00000007341
1,112614750,1,112523514,112620825,ENSG00000007341
1,112538554,1,112523514,112620825,ENSG00000007341
1,112543099,1,112523514,112620825,ENSG00000007341
1,112586182,1,112523514,112620825,ENSG00000007341
1,112621345,1,112523514,112620825,ENSG00000007341
1,112620420,1,112523514,112620825,ENSG00000007341
1,112620907,1,112523514,112620825,ENSG00000007341
1,112566482,1,112523514,112620825,ENSG00000007341
1,112525170,1,112523514,112620825,ENSG00000007341
1,112547487,1,112523514,112620825,ENSG00000007341
1,112554124,1,112523514,112620825,ENSG00000007341
1,112562265,1,112523514,112620825,ENSG00000007341
1,112571489,1,112523514,112620825,ENSG00000007341
1,112575278,1,112523514,112620825,ENSG00000007341
1,112595488,1,112523514,112620825,ENSG00000007341
1,112605645,1,112523514,112620825,ENSG00000007341
1,112613328,1,112523514,112620825,ENSG00000007341
1,112540352,1,112523514,112620825,ENSG00000007341
1,112602157,1,112523514,112620825,ENSG00000007341
1,112554218,1,112523514,112620825,ENSG00000007341
1,112608583,1,112523514,112620825,ENSG00000007341
1,112624254,1,112523514,112620825,ENSG00000007341
1,112552266,1,112523514,112620825,ENSG00000007341
16,571673,16,566995,584109,ENSG00000007541
16,581752,16,566995,584109,ENSG00000007541
16,582138,16,566995,584109,ENSG00000007541
16,565326,16,566995,584109,ENSG00000007541
16,572211,16,566995,584109,ENSG00000007541
16,583125,16,566995,584109,ENSG00000007541
16,588264,16,566995,584109,ENSG00000007541
16,588323,16,566995,584109,ENSG00000007541
16,576346,16,566995,584109,ENSG00000007541
16,577920,16,566995,584109,ENSG00000007541
16,578130,16,566995,584109,ENSG00000007541
16,578302,16,566995,584109,ENSG00000007541
16,580025,16,566995,584109,ENSG00000007541
16,580089,16,566995,584109,ENSG00000007541
16,580367,16,566995,584109,ENSG00000007541
16,580405,16,566995,584109,ENSG00000007541
16,580665,16,566995,584109,ENSG00000007541
16,580710,16,566995,584109,ENSG00000007541
16,582051,16,566995,584109,ENSG00000007541
16,582073,16,566995,584109,ENSG00000007541
16,582115,16,566995,584109,ENSG00000007541
16,582180,16,566995,584109,ENSG00000007541
16,582198,16,566995,584109,ENSG00000007541
16,582225,16,566995,584109,ENSG00000007541
16,582230,16,566995,584109,ENSG00000007541
16,582233,16,566995,584109,ENSG00000007541
16,582728,16,566995,584109,ENSG00000007541
16,582767,16,566995,584109,ENSG00000007541
16,583353,16,566995,584109,ENSG00000007541
16,583354,16,566995,584109,ENSG00000007541
16,584260,16,566995,584109,ENSG00000007541
16,584313,16,566995,584109,ENSG00000007541
16,585525,16,566995,584109,ENSG00000007541
16,585794,16,566995,584109,ENSG00000007541
16,582736,16,566995,584109,ENSG00000007541
16,583843,16,566995,584109,ENSG00000007541
16,583851,16,566995,584109,ENSG00000007541
1,1714932,1,1702379,1724357,ENSG00000008128
1,1704310,1,1702379,1724357,ENSG00000008128
1,1726904,1,1702379,1724357,ENSG00000008128
1,1724489,1,1702379,1724357,ENSG00000008128
1,1706067,1,1702379,1724357,ENSG00000008128
1,1720192,1,1702379,1724357,ENSG00000008128
1,1715838,1,1702379,1724357,ENSG00000008128
1,1704835,1,1702379,1724357,ENSG00000008128
1,1728604,1,1702379,1724357,ENSG00000008128
1,1706566,1,1702379,1724357,ENSG00000008128
1,1704180,1,1702379,1724357,ENSG00000008128
7,38189505,7,38178245,38230670,ENSG00000010270
7,38193601,7,38178245,38230670,ENSG00000010270
7,38197690,7,38178245,38230670,ENSG00000010270
7,38199852,7,38178245,38230670,ENSG00000010270
7,38201544,7,38178245,38230670,ENSG00000010270
7,38207062,7,38178245,38230670,ENSG00000010270
7,38180995,7,38178245,38230670,ENSG00000010270
7,38181357,7,38178245,38230670,ENSG00000010270
7,38192537,7,38178245,38230670,ENSG00000010270
7,38187522,7,38178245,38230670,ENSG00000010270
7,38198518,7,38178245,38230670,ENSG00000010270
7,38211619,7,38178245,38230670,ENSG00000010270
7,38213426,7,38178245,38230670,ENSG00000010270
7,38214322,7,38178245,38230670,ENSG00000010270
7,38178365,7,38178245,38230670,ENSG00000010270
7,38179081,7,38178245,38230670,ENSG00000010270
3,42691682,3,42692663,42702824,ENSG00000010282
3,42692175,3,42692663,42702824,ENSG00000010282
3,42693658,3,42692663,42702824,ENSG00000010282
3,42693782,3,42692663,42702824,ENSG00000010282
3,42695545,3,42692663,42702824,ENSG00000010282
3,42695754,3,42692663,42702824,ENSG00000010282
3,42696387,3,42692663,42702824,ENSG00000010282
3,42696547,3,42692663,42702824,ENSG00000010282
3,42696805,3,42692663,42702824,ENSG00000010282
3,42691976,3,42692663,42702824,ENSG00000010282
3,42691447,3,42692663,42702824,ENSG00000010282
3,42699368,3,42692663,42702824,ENSG00000010282
3,42701146,3,42692663,42702824,ENSG00000010282
19,49812441,19,49806866,49817376,ENSG00000010361
19,49810549,19,49806866,49817376,ENSG00000010361
19,49806358,19,49806866,49817376,ENSG00000010361
19,49806603,19,49806866,49817376,ENSG00000010361
19,49812516,19,49806866,49817376,ENSG00000010361
19,49804877,19,49806866,49817376,ENSG00000010361
19,49804087,19,49806866,49817376,ENSG00000010361
19,49805636,19,49806866,49817376,ENSG00000010361
19,49813497,19,49806866,49817376,ENSG00000010361
19,49804151,19,49806866,49817376,ENSG00000010361
19,49812166,19,49806866,49817376,ENSG00000010361
19,49814712,19,49806866,49817376,ENSG00000010361
19,49817811,19,49806866,49817376,ENSG00000010361
19,49818255,19,49806866,49817376,ENSG00000010361
19,49811481,19,49806866,49817376,ENSG00000010361
19,49820071,19,49806866,49817376,ENSG00000010361
12,263802,12,220621,262873,ENSG00000010379
12,236009,12,220621,262873,ENSG00000010379
12,256123,12,220621,262873,ENSG00000010379
12,263216,12,220621,262873,ENSG00000010379
12,265136,12,220621,262873,ENSG00000010379
12,266454,12,220621,262873,ENSG00000010379
12,266620,12,220621,262873,ENSG00000010379
12,239340,12,220621,262873,ENSG00000010379
12,242301,12,220621,262873,ENSG00000010379
12,246676,12,220621,262873,ENSG00000010379
12,236203,12,220621,262873,ENSG00000010379
12,237902,12,220621,262873,ENSG00000010379
12,255287,12,220621,262873,ENSG00000010379
12,257719,12,220621,262873,ENSG00000010379
12,255573,12,220621,262873,ENSG00000010379
12,255850,12,220621,262873,ENSG00000010379
12,243095,12,220621,262873,ENSG00000010379
12,242031,12,220621,262873,ENSG00000010379
12,239619,12,220621,262873,ENSG00000010379
12,244766,12,220621,262873,ENSG00000010379
12,245394,12,220621,262873,ENSG00000010379
12,245505,12,220621,262873,ENSG00000010379
12,246692,12,220621,262873,ENSG00000010379
12,252830,12,220621,262873,ENSG00000010379
12,243083,12,220621,262873,ENSG00000010379
12,243249,12,220621,262873,ENSG00000010379
12,240132,12,220621,262873,ENSG00000010379
12,239710,12,220621,262873,ENSG00000010379
7,36407740,7,36389821,36453791,ENSG00000011426
7,36407991,7,36389821,36453791,ENSG00000011426
7,36409168,7,36389821,36453791,ENSG00000011426
7,36411751,7,36389821,36453791,ENSG00000011426
14,93227258,14,93207241,93229215,ENSG00000012963
3,53809542,3,53812335,53846419,ENSG00000016391
3,53815996,3,53812335,53846419,ENSG00000016391
3,53816212,3,53812335,53846419,ENSG00000016391
3,53816448,3,53812335,53846419,ENSG00000016391
3,53827544,3,53812335,53846419,ENSG00000016391
11,3087800,11,3087107,3166739,ENSG00000021762
11,3088173,11,3087107,3166739,ENSG00000021762
11,3088178,11,3087107,3166739,ENSG00000021762
11,3088054,11,3087107,3166739,ENSG00000021762
11,3098475,11,3087107,3166739,ENSG00000021762
15,34929761,15,34851782,34969742,ENSG00000021776
11,494942,11,494512,507300,ENSG00000023191
11,496626,11,494512,507300,ENSG00000023191
11,502013,11,494512,507300,ENSG00000023191
11,502217,11,494512,507300,ENSG00000023191
11,509648,11,494512,507300,ENSG00000023191
11,509996,11,494512,507300,ENSG00000023191
11,512046,11,494512,507300,ENSG00000023191
11,492309,11,494512,507300,ENSG00000023191
11,492199,11,494512,507300,ENSG00000023191
11,495103,11,494512,507300,ENSG00000023191
11,493085,11,494512,507300,ENSG00000023191
11,496924,11,494512,507300,ENSG00000023191
11,500278,11,494512,507300,ENSG00000023191
11,503993,11,494512,507300,ENSG00000023191
11,497784,11,494512,507300,ENSG00000023191
11,497039,11,494512,507300,ENSG00000023191
11,507443,11,494512,507300,ENSG00000023191
11,505851,11,494512,507300,ENSG00000023191
11,492765,11,494512,507300,ENSG00000023191
11,493065,11,494512,507300,ENSG00000023191
11,493068,11,494512,507300,ENSG00000023191
11,507447,11,494512,507300,ENSG00000023191
11,493007,11,494512,507300,ENSG00000023191
6,26404146,6,26402237,26415216,ENSG00000026950
5,177605049,5,177600132,177610330,ENSG00000027847
5,177602835,5,177600132,177610330,ENSG00000027847
5,177615153,5,177600132,177610330,ENSG00000027847
5,177609230,5,177600132,177610330,ENSG00000027847
5,177603572,5,177600132,177610330,ENSG00000027847
5,177611827,5,177600132,177610330,ENSG00000027847
5,177600109,5,177600132,177610330,ENSG00000027847
5,177607785,5,177600132,177610330,ENSG00000027847
5,177608963,5,177600132,177610330,ENSG00000027847
5,177605371,5,177600132,177610330,ENSG00000027847
5,177603743,5,177600132,177610330,ENSG00000027847
5,177606518,5,177600132,177610330,ENSG00000027847
5,177598762,5,177600132,177610330,ENSG00000027847
5,177610449,5,177600132,177610330,ENSG00000027847
5,177608351,5,177600132,177610330,ENSG00000027847
5,177609255,5,177600132,177610330,ENSG00000027847
5,177598966,5,177600132,177610330,ENSG00000027847
5,177606793,5,177600132,177610330,ENSG00000027847
5,177597337,5,177600132,177610330,ENSG00000027847
5,177603176,5,177600132,177610330,ENSG00000027847
5,177606860,5,177600132,177610330,ENSG00000027847
5,177610609,5,177600132,177610330,ENSG00000027847
5,177610758,5,177600132,177610330,ENSG00000027847
5,177614771,5,177600132,177610330,ENSG00000027847
2,214837,2,217730,266398,ENSG00000035115
2,217334,2,217730,266398,ENSG00000035115
2,217560,2,217730,266398,ENSG00000035115
2,217563,2,217730,266398,ENSG00000035115
2,218386,2,217730,266398,ENSG00000035115
2,220889,2,217730,266398,ENSG00000035115
2,221560,2,217730,266398,ENSG00000035115
2,221981,2,217730,266398,ENSG00000035115
2,222336,2,217730,266398,ENSG00000035115
2,224919,2,217730,266398,ENSG00000035115
2,226933,2,217730,266398,ENSG00000035115
2,227066,2,217730,266398,ENSG00000035115
2,227201,2,217730,266398,ENSG00000035115
2,228088,2,217730,266398,ENSG00000035115
2,229456,2,217730,266398,ENSG00000035115
2,230912,2,217730,266398,ENSG00000035115
2,231741,2,217730,266398,ENSG00000035115
2,234668,2,217730,266398,ENSG00000035115
2,237346,2,217730,266398,ENSG00000035115
2,239597,2,217730,266398,ENSG00000035115
2,239969,2,217730,266398,ENSG00000035115
2,242132,2,217730,266398,ENSG00000035115
2,242426,2,217730,266398,ENSG00000035115
2,242793,2,217730,266398,ENSG00000035115
2,243929,2,217730,266398,ENSG00000035115
2,249092,2,217730,266398,ENSG00000035115
2,254215,2,217730,266398,ENSG00000035115
2,256116,2,217730,266398,ENSG00000035115
2,258210,2,217730,266398,ENSG00000035115
2,262335,2,217730,266398,ENSG00000035115
2,264019,2,217730,266398,ENSG00000035115
2,264227,2,217730,266398,ENSG00000035115
2,267367,2,217730,266398,ENSG00000035115
2,268191,2,217730,266398,ENSG00000035115
2,268293,2,217730,266398,ENSG00000035115
2,269679,2,217730,266398,ENSG00000035115
2,224086,2,217730,266398,ENSG00000035115
2,224970,2,217730,266398,ENSG00000035115
2,225951,2,217730,266398,ENSG00000035115
2,240054,2,217730,266398,ENSG00000035115
2,266907,2,217730,266398,ENSG00000035115
2,221032,2,217730,266398,ENSG00000035115
2,262553,2,217730,266398,ENSG00000035115
2,248037,2,217730,266398,ENSG00000035115
2,230442,2,217730,266398,ENSG00000035115
2,251673,2,217730,266398,ENSG00000035115
2,253411,2,217730,266398,ENSG00000035115
2,253566,2,217730,266398,ENSG00000035115
2,219461,2,217730,266398,ENSG00000035115
2,220542,2,217730,266398,ENSG00000035115
2,217826,2,217730,266398,ENSG00000035115
2,240785,2,217730,266398,ENSG00000035115
2,264429,2,217730,266398,ENSG00000035115
2,243504,2,217730,266398,ENSG00000035115
2,232343,2,217730,266398,ENSG00000035115
2,239736,2,217730,266398,ENSG00000035115
2,224192,2,217730,266398,ENSG00000035115
2,226231,2,217730,266398,ENSG00000035115
2,227684,2,217730,266398,ENSG00000035115
2,227722,2,217730,266398,ENSG00000035115
2,231905,2,217730,266398,ENSG00000035115
2,234130,2,217730,266398,ENSG00000035115
2,236950,2,217730,266398,ENSG00000035115
2,238975,2,217730,266398,ENSG00000035115
2,240630,2,217730,266398,ENSG00000035115
2,241669,2,217730,266398,ENSG00000035115
2,246077,2,217730,266398,ENSG00000035115
2,256278,2,217730,266398,ENSG00000035115
2,255580,2,217730,266398,ENSG00000035115
2,256839,2,217730,266398,ENSG00000035115
2,259296,2,217730,266398,ENSG00000035115
2,259774,2,217730,266398,ENSG00000035115
2,260677,2,217730,266398,ENSG00000035115
2,265591,2,217730,266398,ENSG00000035115
2,265970,2,217730,266398,ENSG00000035115
2,266895,2,217730,266398,ENSG00000035115
2,238308,2,217730,266398,ENSG00000035115
2,269352,2,217730,266398,ENSG00000035115
2,245672,2,217730,266398,ENSG00000035115
2,242800,2,217730,266398,ENSG00000035115
2,253291,2,217730,266398,ENSG00000035115
5,6604420,5,6599239,6633291,ENSG00000037474
5,6606210,5,6599239,6633291,ENSG00000037474
5,6607012,5,6599239,6633291,ENSG00000037474
5,6607803,5,6599239,6633291,ENSG00000037474
5,6610278,5,6599239,6633291,ENSG00000037474
5,6602431,5,6599239,6633291,ENSG00000037474
5,6605419,5,6599239,6633291,ENSG00000037474
5,6613714,5,6599239,6633291,ENSG00000037474
5,6600680,5,6599239,6633291,ENSG00000037474
5,6626448,5,6599239,6633291,ENSG00000037474
5,6626560,5,6599239,6633291,ENSG00000037474
5,6621097,5,6599239,6633291,ENSG00000037474
5,6616898,5,6599239,6633291,ENSG00000037474
5,6618073,5,6599239,6633291,ENSG00000037474
5,6618210,5,6599239,6633291,ENSG00000037474
5,6618590,5,6599239,6633291,ENSG00000037474
5,6620918,5,6599239,6633291,ENSG00000037474
5,6605158,5,6599239,6633291,ENSG00000037474
5,6608421,5,6599239,6633291,ENSG00000037474
5,6619620,5,6599239,6633291,ENSG00000037474
5,6620346,5,6599239,6633291,ENSG00000037474
5,6600942,5,6599239,6633291,ENSG00000037474
5,6608844,5,6599239,6633291,ENSG00000037474
5,6614850,5,6599239,6633291,ENSG00000037474
5,6612351,5,6599239,6633291,ENSG00000037474
5,6610136,5,6599239,6633291,ENSG00000037474
5,6612130,5,6599239,6633291,ENSG00000037474
5,6616419,5,6599239,6633291,ENSG00000037474
5,6604818,5,6599239,6633291,ENSG00000037474
5,6604857,5,6599239,6633291,ENSG00000037474
5,6605906,5,6599239,6633291,ENSG00000037474
5,6606190,5,6599239,6633291,ENSG00000037474
5,6608037,5,6599239,6633291,ENSG00000037474
5,6609026,5,6599239,6633291,ENSG00000037474
5,6610150,5,6599239,6633291,ENSG00000037474
5,6610673,5,6599239,6633291,ENSG00000037474
5,6611644,5,6599239,6633291,ENSG00000037474
5,6613033,5,6599239,6633291,ENSG00000037474
5,6613305,5,6599239,6633291,ENSG00000037474
5,6614540,5,6599239,6633291,ENSG00000037474
5,6614542,5,6599239,6633291,ENSG00000037474
5,6614856,5,6599239,6633291,ENSG00000037474
5,6614947,5,6599239,6633291,ENSG00000037474
5,6614979,5,6599239,6633291,ENSG00000037474
5,6611870,5,6599239,6633291,ENSG00000037474
5,6614651,5,6599239,6633291,ENSG00000037474
5,6610124,5,6599239,6633291,ENSG00000037474
5,6600379,5,6599239,6633291,ENSG00000037474
5,6600751,5,6599239,6633291,ENSG00000037474
5,6600385,5,6599239,6633291,ENSG00000037474
5,6615615,5,6599239,6633291,ENSG00000037474
5,6615430,5,6599239,6633291,ENSG00000037474
5,6608999,5,6599239,6633291,ENSG00000037474
5,6622972,5,6599239,6633291,ENSG00000037474
5,6608975,5,6599239,6633291,ENSG00000037474
5,6616295,5,6599239,6633291,ENSG00000037474
5,6604092,5,6599239,6633291,ENSG00000037474
4,13608050,4,13568738,13627725,ENSG00000038219
4,13605726,4,13568738,13627725,ENSG00000038219
4,13606458,4,13568738,13627725,ENSG00000038219
4,13612829,4,13568738,13627725,ENSG00000038219
4,13590834,4,13568738,13627725,ENSG00000038219
4,13617807,4,13568738,13627725,ENSG00000038219
4,13587390,4,13568738,13627725,ENSG00000038219
4,13587438,4,13568738,13627725,ENSG00000038219
4,13587871,4,13568738,13627725,ENSG00000038219
4,13620431,4,13568738,13627725,ENSG00000038219
4,13620935,4,13568738,13627725,ENSG00000038219
4,13621576,4,13568738,13627725,ENSG00000038219
4,13624278,4,13568738,13627725,ENSG00000038219
4,13626191,4,13568738,13627725,ENSG00000038219
4,13589212,4,13568738,13627725,ENSG00000038219
4,13589253,4,13568738,13627725,ENSG00000038219
4,13592904,4,13568738,13627725,ENSG00000038219
4,13593935,4,13568738,13627725,ENSG00000038219
16,71694409,16,71637835,71724701,ENSG00000040199
16,71634731,16,71637835,71724701,ENSG00000040199
16,71657139,16,71637835,71724701,ENSG00000040199
16,71657426,16,71637835,71724701,ENSG00000040199
16,71657544,16,71637835,71724701,ENSG00000040199
16,71657683,16,71637835,71724701,ENSG00000040199
16,71678418,16,71637835,71724701,ENSG00000040199
16,71678559,16,71637835,71724701,ENSG00000040199
16,71686016,16,71637835,71724701,ENSG00000040199
16,71692138,16,71637835,71724701,ENSG00000040199
16,71694055,16,71637835,71724701,ENSG00000040199
16,71698892,16,71637835,71724701,ENSG00000040199
16,71707721,16,71637835,71724701,ENSG00000040199
16,71725461,16,71637835,71724701,ENSG00000040199
3,194640947,3,194640791,194672463,ENSG00000041802
14,88408571,14,88384924,88470350,ENSG00000042317
14,88469581,14,88384924,88470350,ENSG00000042317
14,88470358,14,88384924,88470350,ENSG00000042317
14,88471603,14,88384924,88470350,ENSG00000042317
14,88471832,14,88384924,88470350,ENSG00000042317
14,88471879,14,88384924,88470350,ENSG00000042317
14,88472308,14,88384924,88470350,ENSG00000042317
14,88414904,14,88384924,88470350,ENSG00000042317
14,88461455,14,88384924,88470350,ENSG00000042317
14,88413784,14,88384924,88470350,ENSG00000042317
14,88449288,14,88384924,88470350,ENSG00000042317
14,88453497,14,88384924,88470350,ENSG00000042317
14,88455372,14,88384924,88470350,ENSG00000042317
14,88460479,14,88384924,88470350,ENSG00000042317
14,88441127,14,88384924,88470350,ENSG00000042317
14,88447580,14,88384924,88470350,ENSG00000042317
14,88472736,14,88384924,88470350,ENSG00000042317
14,88396185,14,88384924,88470350,ENSG00000042317
14,88473090,14,88384924,88470350,ENSG00000042317
14,88434642,14,88384924,88470350,ENSG00000042317
14,88411690,14,88384924,88470350,ENSG00000042317
14,88433746,14,88384924,88470350,ENSG00000042317
14,88391886,14,88384924,88470350,ENSG00000042317
14,88392657,14,88384924,88470350,ENSG00000042317
14,88391138,14,88384924,88470350,ENSG00000042317
14,88469307,14,88384924,88470350,ENSG00000042317
14,88469910,14,88384924,88470350,ENSG00000042317
14,88460396,14,88384924,88470350,ENSG00000042317
14,88465461,14,88384924,88470350,ENSG00000042317
14,88408836,14,88384924,88470350,ENSG00000042317
14,88468512,14,88384924,88470350,ENSG00000042317
14,88397859,14,88384924,88470350,ENSG00000042317
14,88401473,14,88384924,88470350,ENSG00000042317
14,88402337,14,88384924,88470350,ENSG00000042317
14,88411691,14,88384924,88470350,ENSG00000042317
14,88415858,14,88384924,88470350,ENSG00000042317
14,88417585,14,88384924,88470350,ENSG00000042317
14,88424384,14,88384924,88470350,ENSG00000042317
14,88427866,14,88384924,88470350,ENSG00000042317
14,88439285,14,88384924,88470350,ENSG00000042317
14,88442850,14,88384924,88470350,ENSG00000042317
14,88445245,14,88384924,88470350,ENSG00000042317
14,88451334,14,88384924,88470350,ENSG00000042317
14,88467016,14,88384924,88470350,ENSG00000042317
14,88380876,14,88384924,88470350,ENSG00000042317
14,88400054,14,88384924,88470350,ENSG00000042317
14,88414926,14,88384924,88470350,ENSG00000042317
14,88415571,14,88384924,88470350,ENSG00000042317
14,88439331,14,88384924,88470350,ENSG00000042317
14,88448387,14,88384924,88470350,ENSG00000042317
14,88429597,14,88384924,88470350,ENSG00000042317
14,88385822,14,88384924,88470350,ENSG00000042317
14,88395506,14,88384924,88470350,ENSG00000042317
15,52680881,15,52581317,52709817,ENSG00000047346
15,52680884,15,52581317,52709817,ENSG00000047346
15,52679244,15,52581317,52709817,ENSG00000047346
15,52658572,15,52581317,52709817,ENSG00000047346
15,52656160,15,52581317,52709817,ENSG00000047346
15,52609236,15,52581317,52709817,ENSG00000047346
15,52619138,15,52581317,52709817,ENSG00000047346
15,52583631,15,52581317,52709817,ENSG00000047346
15,52594765,15,52581317,52709817,ENSG00000047346
15,52663605,15,52581317,52709817,ENSG00000047346
15,52664950,15,52581317,52709817,ENSG00000047346
15,52667490,15,52581317,52709817,ENSG00000047346
15,52678796,15,52581317,52709817,ENSG00000047346
15,52609441,15,52581317,52709817,ENSG00000047346
15,52609780,15,52581317,52709817,ENSG00000047346
15,52588066,15,52581317,52709817,ENSG00000047346
15,52589120,15,52581317,52709817,ENSG00000047346
15,52589543,15,52581317,52709817,ENSG00000047346
15,52651617,15,52581317,52709817,ENSG00000047346
15,52655204,15,52581317,52709817,ENSG00000047346
15,52590084,15,52581317,52709817,ENSG00000047346
15,52613036,15,52581317,52709817,ENSG00000047346
15,52641351,15,52581317,52709817,ENSG00000047346
15,52673271,15,52581317,52709817,ENSG00000047346
15,52625701,15,52581317,52709817,ENSG00000047346
15,52594269,15,52581317,52709817,ENSG00000047346
15,52605281,15,52581317,52709817,ENSG00000047346
15,52629857,15,52581317,52709817,ENSG00000047346
15,52630019,15,52581317,52709817,ENSG00000047346
15,52643482,15,52581317,52709817,ENSG00000047346
15,52644133,15,52581317,52709817,ENSG00000047346
15,52596296,15,52581317,52709817,ENSG00000047346
15,52632034,15,52581317,52709817,ENSG00000047346
15,52634641,15,52581317,52709817,ENSG00000047346
15,52646924,15,52581317,52709817,ENSG00000047346
15,52649914,15,52581317,52709817,ENSG00000047346
15,52637519,15,52581317,52709817,ENSG00000047346
15,52638302,15,52581317,52709817,ENSG00000047346
15,52591088,15,52581317,52709817,ENSG00000047346
15,52586522,15,52581317,52709817,ENSG00000047346
15,52675996,15,52581317,52709817,ENSG00000047346
15,52648341,15,52581317,52709817,ENSG00000047346
15,52639404,15,52581317,52709817,ENSG00000047346
15,52654491,15,52581317,52709817,ENSG00000047346
15,52580291,15,52581317,52709817,ENSG00000047346
15,52697066,15,52581317,52709817,ENSG00000047346
1,40315479,1,40300489,40317813,ENSG00000049089
9,131082911,9,131009174,131094473,ENSG00000050555
