Sqtl chromosome,Sqtl position,Gene chromosome,Gene start,Gene end,Gene
2,241482451,2,241356285,241494841,ENSG00000006607
2,241352963,2,241356285,241494841,ENSG00000006607
2,241461330,2,241356285,241494841,ENSG00000006607
2,241462078,2,241356285,241494841,ENSG00000006607
2,241468804,2,241356285,241494841,ENSG00000006607
2,241479203,2,241356285,241494841,ENSG00000006607
2,241493933,2,241356285,241494841,ENSG00000006607
2,241486524,2,241356285,241494841,ENSG00000006607
2,241449135,2,241356285,241494841,ENSG00000006607
2,241356233,2,241356285,241494841,ENSG00000006607
2,241398307,2,241356285,241494841,ENSG00000006607
2,241403569,2,241356285,241494841,ENSG00000006607
2,241432053,2,241356285,241494841,ENSG00000006607
2,241437825,2,241356285,241494841,ENSG00000006607
2,241449048,2,241356285,241494841,ENSG00000006607
2,241368624,2,241356285,241494841,ENSG00000006607
2,241376526,2,241356285,241494841,ENSG00000006607
2,241378537,2,241356285,241494841,ENSG00000006607
2,241390777,2,241356285,241494841,ENSG00000006607
2,241400234,2,241356285,241494841,ENSG00000006607
2,241401818,2,241356285,241494841,ENSG00000006607
2,241411651,2,241356285,241494841,ENSG00000006607
2,241464506,2,241356285,241494841,ENSG00000006607
2,241453958,2,241356285,241494841,ENSG00000006607
2,241397441,2,241356285,241494841,ENSG00000006607
2,241420830,2,241356285,241494841,ENSG00000006607
2,241424149,2,241356285,241494841,ENSG00000006607
2,241424880,2,241356285,241494841,ENSG00000006607
2,241428655,2,241356285,241494841,ENSG00000006607
2,241438284,2,241356285,241494841,ENSG00000006607
2,241438581,2,241356285,241494841,ENSG00000006607
2,241449375,2,241356285,241494841,ENSG00000006607
2,241452815,2,241356285,241494841,ENSG00000006607
2,241386408,2,241356285,241494841,ENSG00000006607
2,241387454,2,241356285,241494841,ENSG00000006607
2,241386908,2,241356285,241494841,ENSG00000006607
2,241472694,2,241356285,241494841,ENSG00000006607
2,241422200,2,241356285,241494841,ENSG00000006607
17,2686584,17,2593183,2685615,ENSG00000007168
17,2685728,17,2593183,2685615,ENSG00000007168
19,45182037,19,45162928,45178237,ENSG00000007255
19,45182645,19,45162928,45178237,ENSG00000007255
19,45168071,19,45162928,45178237,ENSG00000007255
19,45169710,19,45162928,45178237,ENSG00000007255
19,45176442,19,45162928,45178237,ENSG00000007255
19,45177247,19,45162928,45178237,ENSG00000007255
19,45177876,19,45162928,45178237,ENSG00000007255
19,45178649,19,45162928,45178237,ENSG00000007255
19,45178768,19,45162928,45178237,ENSG00000007255
19,45180851,19,45162928,45178237,ENSG00000007255
19,45164436,19,45162928,45178237,ENSG00000007255
19,45162459,19,45162928,45178237,ENSG00000007255
19,45165034,19,45162928,45178237,ENSG00000007255
1,112546384,1,112523514,112620825,ENSG00000007341
1,112549905,1,112523514,112620825,ENSG00000007341
1,112555227,1,112523514,112620825,ENSG00000007341
1,112563747,1,112523514,112620825,ENSG00000007341
1,112566652,1,112523514,112620825,ENSG00000007341
1,112567997,1,112523514,112620825,ENSG00000007341
1,112570124,1,112523514,112620825,ENSG00000007341
1,112580334,1,112523514,112620825,ENSG00000007341
1,112581112,1,112523514,112620825,ENSG00000007341
1,112589739,1,112523514,112620825,ENSG00000007341
1,112589771,1,112523514,112620825,ENSG00000007341
1,112593607,1,112523514,112620825,ENSG00000007341
1,112611778,1,112523514,112620825,ENSG00000007341
1,112613804,1,112523514,112620825,ENSG00000007341
1,112614238,1,112523514,112620825,ENSG00000007341
1,112614432,1,112523514,112620825,ENSG00000007341
1,112534134,1,112523514,112620825,ENSG00000007341
1,112601641,1,112523514,112620825,ENSG00000007341
1,112602772,1,112523514,112620825,ENSG00000007341
1,112540817,1,112523514,112620825,ENSG00000007341
1,112546698,1,112523514,112620825,ENSG00000007341
1,112548865,1,112523514,112620825,ENSG00000007341
1,112555384,1,112523514,112620825,ENSG00000007341
1,112555393,1,112523514,112620825,ENSG00000007341
1,112520503,1,112523514,112620825,ENSG00000007341
1,112538554,1,112523514,112620825,ENSG00000007341
1,112579051,1,112523514,112620825,ENSG00000007341
1,112598304,1,112523514,112620825,ENSG00000007341
1,112614750,1,112523514,112620825,ENSG00000007341
1,112540352,1,112523514,112620825,ENSG00000007341
1,112552266,1,112523514,112620825,ENSG00000007341
1,112566482,1,112523514,112620825,ENSG00000007341
1,112624254,1,112523514,112620825,ENSG00000007341
1,112543099,1,112523514,112620825,ENSG00000007341
1,112586182,1,112523514,112620825,ENSG00000007341
1,112554218,1,112523514,112620825,ENSG00000007341
1,112608583,1,112523514,112620825,ENSG00000007341
1,112621010,1,112523514,112620825,ENSG00000007341
1,112623613,1,112523514,112620825,ENSG00000007341
1,112547074,1,112523514,112620825,ENSG00000007341
1,112553039,1,112523514,112620825,ENSG00000007341
1,112553326,1,112523514,112620825,ENSG00000007341
1,112586506,1,112523514,112620825,ENSG00000007341
1,112594421,1,112523514,112620825,ENSG00000007341
1,112596574,1,112523514,112620825,ENSG00000007341
1,112598553,1,112523514,112620825,ENSG00000007341
1,112605275,1,112523514,112620825,ENSG00000007341
1,112605276,1,112523514,112620825,ENSG00000007341
1,112611458,1,112523514,112620825,ENSG00000007341
1,112605949,1,112523514,112620825,ENSG00000007341
1,112525170,1,112523514,112620825,ENSG00000007341
1,112533195,1,112523514,112620825,ENSG00000007341
1,112547487,1,112523514,112620825,ENSG00000007341
1,112554124,1,112523514,112620825,ENSG00000007341
1,112562265,1,112523514,112620825,ENSG00000007341
1,112571489,1,112523514,112620825,ENSG00000007341
1,112575278,1,112523514,112620825,ENSG00000007341
1,112595488,1,112523514,112620825,ENSG00000007341
1,112605645,1,112523514,112620825,ENSG00000007341
1,112613328,1,112523514,112620825,ENSG00000007341
1,112529855,1,112523514,112620825,ENSG00000007341
1,112530292,1,112523514,112620825,ENSG00000007341
1,112534003,1,112523514,112620825,ENSG00000007341
1,112541524,1,112523514,112620825,ENSG00000007341
1,112620907,1,112523514,112620825,ENSG00000007341
1,112621345,1,112523514,112620825,ENSG00000007341
1,112543827,1,112523514,112620825,ENSG00000007341
1,112544084,1,112523514,112620825,ENSG00000007341
1,112544095,1,112523514,112620825,ENSG00000007341
1,112544454,1,112523514,112620825,ENSG00000007341
1,112547807,1,112523514,112620825,ENSG00000007341
1,112548033,1,112523514,112620825,ENSG00000007341
1,112551611,1,112523514,112620825,ENSG00000007341
1,112551619,1,112523514,112620825,ENSG00000007341
1,112557926,1,112523514,112620825,ENSG00000007341
1,112557951,1,112523514,112620825,ENSG00000007341
1,112559177,1,112523514,112620825,ENSG00000007341
1,112567639,1,112523514,112620825,ENSG00000007341
1,112567926,1,112523514,112620825,ENSG00000007341
1,112571099,1,112523514,112620825,ENSG00000007341
1,112572352,1,112523514,112620825,ENSG00000007341
1,112575707,1,112523514,112620825,ENSG00000007341
1,112584815,1,112523514,112620825,ENSG00000007341
1,112585664,1,112523514,112620825,ENSG00000007341
1,112594599,1,112523514,112620825,ENSG00000007341
1,112601274,1,112523514,112620825,ENSG00000007341
1,112601338,1,112523514,112620825,ENSG00000007341
1,112607859,1,112523514,112620825,ENSG00000007341
1,112611907,1,112523514,112620825,ENSG00000007341
1,112615667,1,112523514,112620825,ENSG00000007341
1,112602157,1,112523514,112620825,ENSG00000007341
1,112529671,1,112523514,112620825,ENSG00000007341
1,112580156,1,112523514,112620825,ENSG00000007341
1,112588537,1,112523514,112620825,ENSG00000007341
1,112601390,1,112523514,112620825,ENSG00000007341
1,112521846,1,112523514,112620825,ENSG00000007341
1,112529212,1,112523514,112620825,ENSG00000007341
1,112537462,1,112523514,112620825,ENSG00000007341
1,112617108,1,112523514,112620825,ENSG00000007341
1,112620420,1,112523514,112620825,ENSG00000007341
1,112551400,1,112523514,112620825,ENSG00000007341
1,112555912,1,112523514,112620825,ENSG00000007341
1,112558546,1,112523514,112620825,ENSG00000007341
1,112559521,1,112523514,112620825,ENSG00000007341
1,112563822,1,112523514,112620825,ENSG00000007341
1,112564921,1,112523514,112620825,ENSG00000007341
1,112580138,1,112523514,112620825,ENSG00000007341
1,112595696,1,112523514,112620825,ENSG00000007341
16,583764,16,566995,584109,ENSG00000007541
16,566701,16,566995,584109,ENSG00000007541
16,585794,16,566995,584109,ENSG00000007541
16,583843,16,566995,584109,ENSG00000007541
16,583851,16,566995,584109,ENSG00000007541
16,576346,16,566995,584109,ENSG00000007541
16,577920,16,566995,584109,ENSG00000007541
16,580025,16,566995,584109,ENSG00000007541
16,580089,16,566995,584109,ENSG00000007541
16,580367,16,566995,584109,ENSG00000007541
16,580405,16,566995,584109,ENSG00000007541
16,580665,16,566995,584109,ENSG00000007541
16,580710,16,566995,584109,ENSG00000007541
16,582051,16,566995,584109,ENSG00000007541
16,582073,16,566995,584109,ENSG00000007541
16,582115,16,566995,584109,ENSG00000007541
16,582180,16,566995,584109,ENSG00000007541
16,582198,16,566995,584109,ENSG00000007541
16,582225,16,566995,584109,ENSG00000007541
16,582230,16,566995,584109,ENSG00000007541
16,582233,16,566995,584109,ENSG00000007541
16,582728,16,566995,584109,ENSG00000007541
16,582736,16,566995,584109,ENSG00000007541
16,582767,16,566995,584109,ENSG00000007541
16,583125,16,566995,584109,ENSG00000007541
16,583353,16,566995,584109,ENSG00000007541
16,583354,16,566995,584109,ENSG00000007541
16,584260,16,566995,584109,ENSG00000007541
16,584313,16,566995,584109,ENSG00000007541
16,585525,16,566995,584109,ENSG00000007541
16,581752,16,566995,584109,ENSG00000007541
16,582138,16,566995,584109,ENSG00000007541
16,571673,16,566995,584109,ENSG00000007541
16,572325,16,566995,584109,ENSG00000007541
16,572565,16,566995,584109,ENSG00000007541
16,572761,16,566995,584109,ENSG00000007541
16,573082,16,566995,584109,ENSG00000007541
16,573238,16,566995,584109,ENSG00000007541
16,574713,16,566995,584109,ENSG00000007541
16,575384,16,566995,584109,ENSG00000007541
16,575388,16,566995,584109,ENSG00000007541
16,575493,16,566995,584109,ENSG00000007541
16,585988,16,566995,584109,ENSG00000007541
16,586126,16,566995,584109,ENSG00000007541
16,587212,16,566995,584109,ENSG00000007541
16,578130,16,566995,584109,ENSG00000007541
16,578302,16,566995,584109,ENSG00000007541
16,588264,16,566995,584109,ENSG00000007541
16,588323,16,566995,584109,ENSG00000007541
16,574114,16,566995,584109,ENSG00000007541
16,573103,16,566995,584109,ENSG00000007541
16,582699,16,566995,584109,ENSG00000007541
16,572234,16,566995,584109,ENSG00000007541
16,565326,16,566995,584109,ENSG00000007541
16,569822,16,566995,584109,ENSG00000007541
1,1704310,1,1702379,1724357,ENSG00000008128
1,1714932,1,1702379,1724357,ENSG00000008128
1,1706067,1,1702379,1724357,ENSG00000008128
1,1704835,1,1702379,1724357,ENSG00000008128
1,1724489,1,1702379,1724357,ENSG00000008128
1,1720192,1,1702379,1724357,ENSG00000008128
1,1715745,1,1702379,1724357,ENSG00000008128
1,1715838,1,1702379,1724357,ENSG00000008128
7,106096525,7,106090505,106112589,ENSG00000008282
7,106097158,7,106090505,106112589,ENSG00000008282
7,106099286,7,106090505,106112589,ENSG00000008282
7,106100676,7,106090505,106112589,ENSG00000008282
7,106101315,7,106090505,106112589,ENSG00000008282
19,49812441,19,49806866,49817376,ENSG00000010361
19,49810549,19,49806866,49817376,ENSG00000010361
19,49806358,19,49806866,49817376,ENSG00000010361
19,49806603,19,49806866,49817376,ENSG00000010361
19,49804087,19,49806866,49817376,ENSG00000010361
19,49812516,19,49806866,49817376,ENSG00000010361
19,49804877,19,49806866,49817376,ENSG00000010361
19,49805636,19,49806866,49817376,ENSG00000010361
19,49812166,19,49806866,49817376,ENSG00000010361
19,49804151,19,49806866,49817376,ENSG00000010361
19,49814712,19,49806866,49817376,ENSG00000010361
19,49812826,19,49806866,49817376,ENSG00000010361
19,49813874,19,49806866,49817376,ENSG00000010361
12,3273087,12,3077355,3286564,ENSG00000011105
12,3273397,12,3077355,3286564,ENSG00000011105
12,3274391,12,3077355,3286564,ENSG00000011105
12,3275733,12,3077355,3286564,ENSG00000011105
12,3275820,12,3077355,3286564,ENSG00000011105
12,3259032,12,3077355,3286564,ENSG00000011105
12,3249702,12,3077355,3286564,ENSG00000011105
12,3249804,12,3077355,3286564,ENSG00000011105
12,3249903,12,3077355,3286564,ENSG00000011105
12,3272351,12,3077355,3286564,ENSG00000011105
12,3255744,12,3077355,3286564,ENSG00000011105
12,3275588,12,3077355,3286564,ENSG00000011105
12,3274406,12,3077355,3286564,ENSG00000011105
12,3274543,12,3077355,3286564,ENSG00000011105
12,3259009,12,3077355,3286564,ENSG00000011105
12,3255634,12,3077355,3286564,ENSG00000011105
12,3276253,12,3077355,3286564,ENSG00000011105
12,3266853,12,3077355,3286564,ENSG00000011105
12,3270807,12,3077355,3286564,ENSG00000011105
16,21177328,16,21158377,21180616,ENSG00000011638
16,21178629,16,21158377,21180616,ENSG00000011638
16,21179532,16,21158377,21180616,ENSG00000011638
16,21180290,16,21158377,21180616,ENSG00000011638
16,21180777,16,21158377,21180616,ENSG00000011638
16,21174063,16,21158377,21180616,ENSG00000011638
16,21164035,16,21158377,21180616,ENSG00000011638
16,21165501,16,21158377,21180616,ENSG00000011638
16,21173703,16,21158377,21180616,ENSG00000011638
16,21158916,16,21158377,21180616,ENSG00000011638
16,21162402,16,21158377,21180616,ENSG00000011638
16,21157572,16,21158377,21180616,ENSG00000011638
14,50413759,14,50418501,50561126,ENSG00000012983
12,12907836,12,12890782,12917937,ENSG00000013588
12,12907854,12,12890782,12917937,ENSG00000013588
12,12907853,12,12890782,12917937,ENSG00000013588
12,12907186,12,12890782,12917937,ENSG00000013588
11,118644861,11,118606440,118658031,ENSG00000019144
11,118625403,11,118606440,118658031,ENSG00000019144
11,118630305,11,118606440,118658031,ENSG00000019144
11,118658418,11,118606440,118658031,ENSG00000019144
11,118615395,11,118606440,118658031,ENSG00000019144
11,118628678,11,118606440,118658031,ENSG00000019144
11,118643907,11,118606440,118658031,ENSG00000019144
11,118646019,11,118606440,118658031,ENSG00000019144
11,118646056,11,118606440,118658031,ENSG00000019144
11,118618067,11,118606440,118658031,ENSG00000019144
11,118631774,11,118606440,118658031,ENSG00000019144
11,118619361,11,118606440,118658031,ENSG00000019144
11,118624571,11,118606440,118658031,ENSG00000019144
11,118636760,11,118606440,118658031,ENSG00000019144
11,118657714,11,118606440,118658031,ENSG00000019144
11,118646185,11,118606440,118658031,ENSG00000019144
11,118659902,11,118606440,118658031,ENSG00000019144
11,118615352,11,118606440,118658031,ENSG00000019144
11,118630582,11,118606440,118658031,ENSG00000019144
11,118639844,11,118606440,118658031,ENSG00000019144
11,118640634,11,118606440,118658031,ENSG00000019144
11,118641039,11,118606440,118658031,ENSG00000019144
11,118621086,11,118606440,118658031,ENSG00000019144
11,118628753,11,118606440,118658031,ENSG00000019144
11,118630742,11,118606440,118658031,ENSG00000019144
11,118638950,11,118606440,118658031,ENSG00000019144
11,118643304,11,118606440,118658031,ENSG00000019144
11,118650844,11,118606440,118658031,ENSG00000019144
11,118606652,11,118606440,118658031,ENSG00000019144
11,118607615,11,118606440,118658031,ENSG00000019144
11,118609570,11,118606440,118658031,ENSG00000019144
11,118609400,11,118606440,118658031,ENSG00000019144
11,94436542,11,94415570,94493885,ENSG00000020922
11,94453355,11,94415570,94493885,ENSG00000020922
11,94463008,11,94415570,94493885,ENSG00000020922
11,94472581,11,94415570,94493885,ENSG00000020922
11,94478882,11,94415570,94493885,ENSG00000020922
11,94478988,11,94415570,94493885,ENSG00000020922
11,94428449,11,94415570,94493885,ENSG00000020922
11,94437997,11,94415570,94493885,ENSG00000020922
11,94442083,11,94415570,94493885,ENSG00000020922
11,94444256,11,94415570,94493885,ENSG00000020922
11,94456949,11,94415570,94493885,ENSG00000020922
11,94458937,11,94415570,94493885,ENSG00000020922
11,94482965,11,94415570,94493885,ENSG00000020922
11,94493959,11,94415570,94493885,ENSG00000020922
11,94420759,11,94415570,94493885,ENSG00000020922
11,94421021,11,94415570,94493885,ENSG00000020922
11,94494504,11,94415570,94493885,ENSG00000020922
11,94496499,11,94415570,94493885,ENSG00000020922
11,94458041,11,94415570,94493885,ENSG00000020922
11,94464094,11,94415570,94493885,ENSG00000020922
11,94413011,11,94415570,94493885,ENSG00000020922
11,94448831,11,94415570,94493885,ENSG00000020922
11,94449742,11,94415570,94493885,ENSG00000020922
11,94449982,11,94415570,94493885,ENSG00000020922
11,94437508,11,94415570,94493885,ENSG00000020922
11,94433991,11,94415570,94493885,ENSG00000020922
11,94439295,11,94415570,94493885,ENSG00000020922
11,94465610,11,94415570,94493885,ENSG00000020922
11,94492342,11,94415570,94493885,ENSG00000020922
11,94492754,11,94415570,94493885,ENSG00000020922
11,94474447,11,94415570,94493885,ENSG00000020922
11,94488039,11,94415570,94493885,ENSG00000020922
11,94427572,11,94415570,94493885,ENSG00000020922
11,94437909,11,94415570,94493885,ENSG00000020922
11,94443353,11,94415570,94493885,ENSG00000020922
11,94445959,11,94415570,94493885,ENSG00000020922
11,94498091,11,94415570,94493885,ENSG00000020922
11,94477801,11,94415570,94493885,ENSG00000020922
11,94484490,11,94415570,94493885,ENSG00000020922
11,94421736,11,94415570,94493885,ENSG00000020922
11,94491896,11,94415570,94493885,ENSG00000020922
11,94492641,11,94415570,94493885,ENSG00000020922
11,94453789,11,94415570,94493885,ENSG00000020922
11,94461137,11,94415570,94493885,ENSG00000020922
11,94461801,11,94415570,94493885,ENSG00000020922
11,94462233,11,94415570,94493885,ENSG00000020922
11,94455221,11,94415570,94493885,ENSG00000020922
11,94482140,11,94415570,94493885,ENSG00000020922
11,94488198,11,94415570,94493885,ENSG00000020922
11,94489582,11,94415570,94493885,ENSG00000020922
11,94464402,11,94415570,94493885,ENSG00000020922
11,94493416,11,94415570,94493885,ENSG00000020922
11,94495103,11,94415570,94493885,ENSG00000020922
11,94465540,11,94415570,94493885,ENSG00000020922
11,94459854,11,94415570,94493885,ENSG00000020922
11,94493185,11,94415570,94493885,ENSG00000020922
11,94495245,11,94415570,94493885,ENSG00000020922
11,94422280,11,94415570,94493885,ENSG00000020922
11,94423948,11,94415570,94493885,ENSG00000020922
11,94424135,11,94415570,94493885,ENSG00000020922
11,94480739,11,94415570,94493885,ENSG00000020922
11,94485545,11,94415570,94493885,ENSG00000020922
11,94425839,11,94415570,94493885,ENSG00000020922
11,94433274,11,94415570,94493885,ENSG00000020922
11,94481673,11,94415570,94493885,ENSG00000020922
11,3088054,11,3087107,3166739,ENSG00000021762
11,3091185,11,3087107,3166739,ENSG00000021762
11,3090329,11,3087107,3166739,ENSG00000021762
11,3088173,11,3087107,3166739,ENSG00000021762
11,3088178,11,3087107,3166739,ENSG00000021762
11,3094713,11,3087107,3166739,ENSG00000021762
11,3090973,11,3087107,3166739,ENSG00000021762
11,3094533,11,3087107,3166739,ENSG00000021762
11,123607309,11,123358428,123627774,ENSG00000023171
11,123609259,11,123358428,123627774,ENSG00000023171
11,499547,11,494512,507300,ENSG00000023191
11,496626,11,494512,507300,ENSG00000023191
11,499583,11,494512,507300,ENSG00000023191
11,502013,11,494512,507300,ENSG00000023191
11,494942,11,494512,507300,ENSG00000023191
11,492199,11,494512,507300,ENSG00000023191
11,495103,11,494512,507300,ENSG00000023191
11,492309,11,494512,507300,ENSG00000023191
11,496924,11,494512,507300,ENSG00000023191
11,507447,11,494512,507300,ENSG00000023191
11,507443,11,494512,507300,ENSG00000023191
11,493085,11,494512,507300,ENSG00000023191
11,493068,11,494512,507300,ENSG00000023191
11,505851,11,494512,507300,ENSG00000023191
11,493065,11,494512,507300,ENSG00000023191
11,493007,11,494512,507300,ENSG00000023191
1,93880771,1,93885199,93909456,ENSG00000023909
1,93881890,1,93885199,93909456,ENSG00000023909
1,93882573,1,93885199,93909456,ENSG00000023909
1,93884606,1,93885199,93909456,ENSG00000023909
1,93885177,1,93885199,93909456,ENSG00000023909
1,93885772,1,93885199,93909456,ENSG00000023909
1,93887893,1,93885199,93909456,ENSG00000023909
1,93888017,1,93885199,93909456,ENSG00000023909
1,93889392,1,93885199,93909456,ENSG00000023909
1,93891848,1,93885199,93909456,ENSG00000023909
1,93892787,1,93885199,93909456,ENSG00000023909
1,93894265,1,93885199,93909456,ENSG00000023909
1,93899778,1,93885199,93909456,ENSG00000023909
1,93901541,1,93885199,93909456,ENSG00000023909
1,93902123,1,93885199,93909456,ENSG00000023909
1,93902227,1,93885199,93909456,ENSG00000023909
1,93904963,1,93885199,93909456,ENSG00000023909
1,93880246,1,93885199,93909456,ENSG00000023909
1,93902602,1,93885199,93909456,ENSG00000023909
1,93880213,1,93885199,93909456,ENSG00000023909
1,93882930,1,93885199,93909456,ENSG00000023909
1,93891240,1,93885199,93909456,ENSG00000023909
1,93894551,1,93885199,93909456,ENSG00000023909
1,93896129,1,93885199,93909456,ENSG00000023909
1,93898470,1,93885199,93909456,ENSG00000023909
1,93885506,1,93885199,93909456,ENSG00000023909
1,93889856,1,93885199,93909456,ENSG00000023909
1,93883521,1,93885199,93909456,ENSG00000023909
1,93895596,1,93885199,93909456,ENSG00000023909
1,93900008,1,93885199,93909456,ENSG00000023909
1,93900369,1,93885199,93909456,ENSG00000023909
1,93902208,1,93885199,93909456,ENSG00000023909
1,93904067,1,93885199,93909456,ENSG00000023909
1,93902421,1,93885199,93909456,ENSG00000023909
