Sqtl chromosome,Sqtl position,Gene chromosome,Gene start,Gene end,Gene
12,8951246,12,8940361,8949761,ENSG00000003056
12,8949979,12,8940361,8949761,ENSG00000003056
12,8948541,12,8940361,8949761,ENSG00000003056
12,8950652,12,8940361,8949761,ENSG00000003056
12,8938520,12,8940361,8949761,ENSG00000003056
12,8943153,12,8940361,8949761,ENSG00000003056
12,8952013,12,8940361,8949761,ENSG00000003056
12,8953327,12,8940361,8949761,ENSG00000003056
12,8946937,12,8940361,8949761,ENSG00000003056
12,8936676,12,8940361,8949761,ENSG00000003056
12,8936749,12,8940361,8949761,ENSG00000003056
12,8938597,12,8940361,8949761,ENSG00000003056
12,8937490,12,8940361,8949761,ENSG00000003056
12,8938263,12,8940361,8949761,ENSG00000003056
12,8938296,12,8940361,8949761,ENSG00000003056
12,8941952,12,8940361,8949761,ENSG00000003056
12,8952343,12,8940361,8949761,ENSG00000003056
12,8951069,12,8940361,8949761,ENSG00000003056
12,8940405,12,8940361,8949761,ENSG00000003056
2,201196097,2,201182872,201229428,ENSG00000003400
2,201225893,2,201182872,201229428,ENSG00000003400
2,201179509,2,201182872,201229428,ENSG00000003400
2,201179779,2,201182872,201229428,ENSG00000003400
2,201183400,2,201182872,201229428,ENSG00000003400
2,201232604,2,201182872,201229428,ENSG00000003400
2,201230812,2,201182872,201229428,ENSG00000003400
2,201117970,2,201116154,201176687,ENSG00000003402
2,201132569,2,201116154,201176687,ENSG00000003402
2,201134560,2,201116154,201176687,ENSG00000003402
2,201134827,2,201116154,201176687,ENSG00000003402
2,201135122,2,201116154,201176687,ENSG00000003402
2,201135672,2,201116154,201176687,ENSG00000003402
2,201135706,2,201116154,201176687,ENSG00000003402
2,201138287,2,201116154,201176687,ENSG00000003402
2,201138447,2,201116154,201176687,ENSG00000003402
2,201139044,2,201116154,201176687,ENSG00000003402
2,201139953,2,201116154,201176687,ENSG00000003402
2,201139987,2,201116154,201176687,ENSG00000003402
2,201141373,2,201116154,201176687,ENSG00000003402
2,201142137,2,201116154,201176687,ENSG00000003402
2,201143575,2,201116154,201176687,ENSG00000003402
2,201143977,2,201116154,201176687,ENSG00000003402
2,201145903,2,201116154,201176687,ENSG00000003402
2,201147345,2,201116154,201176687,ENSG00000003402
2,201147640,2,201116154,201176687,ENSG00000003402
2,201149233,2,201116154,201176687,ENSG00000003402
2,201149515,2,201116154,201176687,ENSG00000003402
2,201150305,2,201116154,201176687,ENSG00000003402
2,201150391,2,201116154,201176687,ENSG00000003402
2,201150527,2,201116154,201176687,ENSG00000003402
2,201150954,2,201116154,201176687,ENSG00000003402
2,201151522,2,201116154,201176687,ENSG00000003402
2,201151562,2,201116154,201176687,ENSG00000003402
2,201151827,2,201116154,201176687,ENSG00000003402
2,201152357,2,201116154,201176687,ENSG00000003402
2,201152685,2,201116154,201176687,ENSG00000003402
2,201152924,2,201116154,201176687,ENSG00000003402
2,201152951,2,201116154,201176687,ENSG00000003402
2,201153137,2,201116154,201176687,ENSG00000003402
2,201154371,2,201116154,201176687,ENSG00000003402
2,201154487,2,201116154,201176687,ENSG00000003402
2,201156772,2,201116154,201176687,ENSG00000003402
2,201157024,2,201116154,201176687,ENSG00000003402
2,201129817,2,201116154,201176687,ENSG00000003402
2,201167704,2,201116154,201176687,ENSG00000003402
2,201168599,2,201116154,201176687,ENSG00000003402
2,201168681,2,201116154,201176687,ENSG00000003402
2,201173526,2,201116154,201176687,ENSG00000003402
2,201158996,2,201116154,201176687,ENSG00000003402
2,201159120,2,201116154,201176687,ENSG00000003402
2,201160898,2,201116154,201176687,ENSG00000003402
2,201161968,2,201116154,201176687,ENSG00000003402
2,201165080,2,201116154,201176687,ENSG00000003402
2,201166481,2,201116154,201176687,ENSG00000003402
2,201166793,2,201116154,201176687,ENSG00000003402
2,201166975,2,201116154,201176687,ENSG00000003402
2,201167448,2,201116154,201176687,ENSG00000003402
2,201167084,2,201116154,201176687,ENSG00000003402
2,201170341,2,201116154,201176687,ENSG00000003402
2,201157804,2,201116154,201176687,ENSG00000003402
2,201158437,2,201116154,201176687,ENSG00000003402
2,201134209,2,201116154,201176687,ENSG00000003402
2,201127116,2,201116154,201176687,ENSG00000003402
2,201159226,2,201116154,201176687,ENSG00000003402
2,201164988,2,201116154,201176687,ENSG00000003402
2,37253106,2,37231631,37253403,ENSG00000003509
2,37250100,2,37231631,37253403,ENSG00000003509
2,37257572,2,37231631,37253403,ENSG00000003509
2,37254839,2,37231631,37253403,ENSG00000003509
2,37247971,2,37231631,37253403,ENSG00000003509
2,37237287,2,37231631,37253403,ENSG00000003509
2,37238763,2,37231631,37253403,ENSG00000003509
2,37239539,2,37231631,37253403,ENSG00000003509
2,37258072,2,37231631,37253403,ENSG00000003509
2,37257583,2,37231631,37253403,ENSG00000003509
2,37255312,2,37231631,37253403,ENSG00000003509
2,37238166,2,37231631,37253403,ENSG00000003509
2,37227143,2,37231631,37253403,ENSG00000003509
2,37233557,2,37231631,37253403,ENSG00000003509
2,37231568,2,37231631,37253403,ENSG00000003509
2,37232527,2,37231631,37253403,ENSG00000003509
2,37248833,2,37231631,37253403,ENSG00000003509
2,37239703,2,37231631,37253403,ENSG00000003509
2,37239741,2,37231631,37253403,ENSG00000003509
2,37233996,2,37231631,37253403,ENSG00000003509
2,37234330,2,37231631,37253403,ENSG00000003509
2,37234643,2,37231631,37253403,ENSG00000003509
2,37252613,2,37231631,37253403,ENSG00000003509
2,37246512,2,37231631,37253403,ENSG00000003509
2,37252719,2,37231631,37253403,ENSG00000003509
2,37236477,2,37231631,37253403,ENSG00000003509
2,37236499,2,37231631,37253403,ENSG00000003509
2,37241421,2,37231631,37253403,ENSG00000003509
2,37240121,2,37231631,37253403,ENSG00000003509
2,37235085,2,37231631,37253403,ENSG00000003509
2,37237368,2,37231631,37253403,ENSG00000003509
2,37250651,2,37231631,37253403,ENSG00000003509
2,37227075,2,37231631,37253403,ENSG00000003509
2,37233444,2,37231631,37253403,ENSG00000003509
2,37238286,2,37231631,37253403,ENSG00000003509
2,37243367,2,37231631,37253403,ENSG00000003509
2,37233091,2,37231631,37253403,ENSG00000003509
17,28398728,17,28364356,28404049,ENSG00000004139
17,28406680,17,28364356,28404049,ENSG00000004139
17,28396594,17,28364356,28404049,ENSG00000004139
17,28386951,17,28364356,28404049,ENSG00000004139
17,28394772,17,28364356,28404049,ENSG00000004139
17,28394876,17,28364356,28404049,ENSG00000004139
17,28394285,17,28364356,28404049,ENSG00000004139
17,28379927,17,28364356,28404049,ENSG00000004139
17,28395709,17,28364356,28404049,ENSG00000004139
17,28393545,17,28364356,28404049,ENSG00000004139
17,28395626,17,28364356,28404049,ENSG00000004139
17,28398249,17,28364356,28404049,ENSG00000004139
17,28396647,17,28364356,28404049,ENSG00000004139
17,28391158,17,28364356,28404049,ENSG00000004139
17,28389802,17,28364356,28404049,ENSG00000004139
17,28390249,17,28364356,28404049,ENSG00000004139
17,28389898,17,28364356,28404049,ENSG00000004139
17,28391573,17,28364356,28404049,ENSG00000004139
17,28388929,17,28364356,28404049,ENSG00000004139
17,28368811,17,28364356,28404049,ENSG00000004139
17,28376663,17,28364356,28404049,ENSG00000004139
17,28366210,17,28364356,28404049,ENSG00000004139
17,28366237,17,28364356,28404049,ENSG00000004139
17,28361641,17,28364356,28404049,ENSG00000004139
3,129575613,3,129555214,129606676,ENSG00000004399
19,35774230,19,35774532,35788822,ENSG00000004777
19,35790232,19,35774532,35788822,ENSG00000004777
19,35790258,19,35774532,35788822,ENSG00000004777
19,35790701,19,35774532,35788822,ENSG00000004777
19,35790836,19,35774532,35788822,ENSG00000004777
19,35791498,19,35774532,35788822,ENSG00000004777
19,35782632,19,35774532,35788822,ENSG00000004777
19,35773740,19,35774532,35788822,ENSG00000004777
19,35784172,19,35774532,35788822,ENSG00000004777
19,35772083,19,35774532,35788822,ENSG00000004777
19,35773002,19,35774532,35788822,ENSG00000004777
19,35773820,19,35774532,35788822,ENSG00000004777
19,35774724,19,35774532,35788822,ENSG00000004777
19,35774750,19,35774532,35788822,ENSG00000004777
19,35771750,19,35774532,35788822,ENSG00000004777
19,35779013,19,35774532,35788822,ENSG00000004777
17,48039100,17,48026167,48038030,ENSG00000005243
17,48036456,17,48026167,48038030,ENSG00000005243
17,48026394,17,48026167,48038030,ENSG00000005243
17,48029268,17,48026167,48038030,ENSG00000005243
17,48040108,17,48026167,48038030,ENSG00000005243
17,58305826,17,58301228,58328795,ENSG00000005379
17,58306383,17,58301228,58328795,ENSG00000005379
17,58306661,17,58301228,58328795,ENSG00000005379
17,58307013,17,58301228,58328795,ENSG00000005379
17,58307567,17,58301228,58328795,ENSG00000005379
17,58308148,17,58301228,58328795,ENSG00000005379
17,58308757,17,58301228,58328795,ENSG00000005379
17,58308997,17,58301228,58328795,ENSG00000005379
17,58310877,17,58301228,58328795,ENSG00000005379
17,58311566,17,58301228,58328795,ENSG00000005379
17,58304028,17,58301228,58328795,ENSG00000005379
17,58300106,17,58301228,58328795,ENSG00000005379
17,58311322,17,58301228,58328795,ENSG00000005379
17,58313062,17,58301228,58328795,ENSG00000005379
17,58304368,17,58301228,58328795,ENSG00000005379
2,75660970,2,75652000,75710985,ENSG00000005436
2,75653248,2,75652000,75710985,ENSG00000005436
2,75654138,2,75652000,75710985,ENSG00000005436
2,75654702,2,75652000,75710985,ENSG00000005436
2,75655450,2,75652000,75710985,ENSG00000005436
2,75656264,2,75652000,75710985,ENSG00000005436
2,75659517,2,75652000,75710985,ENSG00000005436
2,75660453,2,75652000,75710985,ENSG00000005436
2,75661034,2,75652000,75710985,ENSG00000005436
2,75653240,2,75652000,75710985,ENSG00000005436
2,75676044,2,75652000,75710985,ENSG00000005436
2,75651492,2,75652000,75710985,ENSG00000005436
2,75660708,2,75652000,75710985,ENSG00000005436
2,75663282,2,75652000,75710985,ENSG00000005436
2,75663414,2,75652000,75710985,ENSG00000005436
2,75665193,2,75652000,75710985,ENSG00000005436
2,75668852,2,75652000,75710985,ENSG00000005436
2,75676738,2,75652000,75710985,ENSG00000005436
2,75678593,2,75652000,75710985,ENSG00000005436
2,75686391,2,75652000,75710985,ENSG00000005436
2,75687909,2,75652000,75710985,ENSG00000005436
2,75690486,2,75652000,75710985,ENSG00000005436
2,75694106,2,75652000,75710985,ENSG00000005436
2,75701174,2,75652000,75710985,ENSG00000005436
2,75702112,2,75652000,75710985,ENSG00000005436
2,75702922,2,75652000,75710985,ENSG00000005436
2,75704463,2,75652000,75710985,ENSG00000005436
2,75704474,2,75652000,75710985,ENSG00000005436
2,75705720,2,75652000,75710985,ENSG00000005436
2,75706704,2,75652000,75710985,ENSG00000005436
2,75707912,2,75652000,75710985,ENSG00000005436
2,75708768,2,75652000,75710985,ENSG00000005436
2,75709850,2,75652000,75710985,ENSG00000005436
2,75712029,2,75652000,75710985,ENSG00000005436
2,75709809,2,75652000,75710985,ENSG00000005436
2,75712809,2,75652000,75710985,ENSG00000005436
2,75713253,2,75652000,75710985,ENSG00000005436
2,75658940,2,75652000,75710985,ENSG00000005436
2,75708488,2,75652000,75710985,ENSG00000005436
2,75713738,2,75652000,75710985,ENSG00000005436
2,75692374,2,75652000,75710985,ENSG00000005436
2,75702004,2,75652000,75710985,ENSG00000005436
2,75656752,2,75652000,75710985,ENSG00000005436
2,75684851,2,75652000,75710985,ENSG00000005436
2,75684859,2,75652000,75710985,ENSG00000005436
2,75680225,2,75652000,75710985,ENSG00000005436
2,75690944,2,75652000,75710985,ENSG00000005436
2,75711125,2,75652000,75710985,ENSG00000005436
2,75677484,2,75652000,75710985,ENSG00000005436
2,75700391,2,75652000,75710985,ENSG00000005436
2,75706464,2,75652000,75710985,ENSG00000005436
2,75710675,2,75652000,75710985,ENSG00000005436
2,75685753,2,75652000,75710985,ENSG00000005436
2,75685758,2,75652000,75710985,ENSG00000005436
2,75697787,2,75652000,75710985,ENSG00000005436
2,75650436,2,75652000,75710985,ENSG00000005436
2,75658196,2,75652000,75710985,ENSG00000005436
2,75665711,2,75652000,75710985,ENSG00000005436
2,75676410,2,75652000,75710985,ENSG00000005436
2,75677870,2,75652000,75710985,ENSG00000005436
2,75686515,2,75652000,75710985,ENSG00000005436
2,75690960,2,75652000,75710985,ENSG00000005436
2,75700780,2,75652000,75710985,ENSG00000005436
2,75711969,2,75652000,75710985,ENSG00000005436
2,75712736,2,75652000,75710985,ENSG00000005436
2,75651317,2,75652000,75710985,ENSG00000005436
2,75686918,2,75652000,75710985,ENSG00000005436
2,75705361,2,75652000,75710985,ENSG00000005436
2,75699439,2,75652000,75710985,ENSG00000005436
2,75663702,2,75652000,75710985,ENSG00000005436
2,75677775,2,75652000,75710985,ENSG00000005436
2,75677777,2,75652000,75710985,ENSG00000005436
2,75705515,2,75652000,75710985,ENSG00000005436
2,75706732,2,75652000,75710985,ENSG00000005436
11,60939771,11,60924460,60937159,ENSG00000006118
11,60940889,11,60924460,60937159,ENSG00000006118
11,60931260,11,60924460,60937159,ENSG00000006118
11,60935604,11,60924460,60937159,ENSG00000006118
11,60930308,11,60924460,60937159,ENSG00000006118
11,60925747,11,60924460,60937159,ENSG00000006118
11,60926343,11,60924460,60937159,ENSG00000006118
11,60927829,11,60924460,60937159,ENSG00000006118
11,60927903,11,60924460,60937159,ENSG00000006118
17,50543543,17,50543058,50555852,ENSG00000006282
17,50560528,17,50543058,50555852,ENSG00000006282
17,50560607,17,50543058,50555852,ENSG00000006282
7,39668235,7,39623565,39708120,ENSG00000006451
7,39688690,7,39623565,39708120,ENSG00000006451
2,241495394,2,241356285,241494841,ENSG00000006607
2,241472943,2,241356285,241494841,ENSG00000006607
2,241461308,2,241356285,241494841,ENSG00000006607
7,30500783,7,30496621,30504841,ENSG00000006625
7,30500866,7,30496621,30504841,ENSG00000006625
7,30501525,7,30496621,30504841,ENSG00000006625
7,30498438,7,30496621,30504841,ENSG00000006625
7,30503633,7,30496621,30504841,ENSG00000006625
7,30505647,7,30496621,30504841,ENSG00000006625
7,30504148,7,30496621,30504841,ENSG00000006625
7,30498474,7,30496621,30504841,ENSG00000006625
7,30504118,7,30496621,30504841,ENSG00000006625
7,30507700,7,30496621,30504841,ENSG00000006625
7,30506115,7,30496621,30504841,ENSG00000006625
7,30508544,7,30496621,30504841,ENSG00000006625
7,30509241,7,30496621,30504841,ENSG00000006625
7,30504744,7,30496621,30504841,ENSG00000006625
7,30498646,7,30496621,30504841,ENSG00000006625
7,112449005,7,112422887,112481017,ENSG00000006652
17,13006304,17,12991612,13018065,ENSG00000006744
17,13006473,17,12991612,13018065,ENSG00000006744
17,13006671,17,12991612,13018065,ENSG00000006744
17,13007206,17,12991612,13018065,ENSG00000006744
17,13007285,17,12991612,13018065,ENSG00000006744
17,13007345,17,12991612,13018065,ENSG00000006744
17,13007389,17,12991612,13018065,ENSG00000006744
17,13007478,17,12991612,13018065,ENSG00000006744
17,13007721,17,12991612,13018065,ENSG00000006744
17,13007735,17,12991612,13018065,ENSG00000006744
17,13008286,17,12991612,13018065,ENSG00000006744
17,13009068,17,12991612,13018065,ENSG00000006744
17,13009318,17,12991612,13018065,ENSG00000006744
17,13009410,17,12991612,13018065,ENSG00000006744
17,13009472,17,12991612,13018065,ENSG00000006744
17,13009553,17,12991612,13018065,ENSG00000006744
17,13009744,17,12991612,13018065,ENSG00000006744
17,13009762,17,12991612,13018065,ENSG00000006744
17,13009805,17,12991612,13018065,ENSG00000006744
17,13009815,17,12991612,13018065,ENSG00000006744
17,13009926,17,12991612,13018065,ENSG00000006744
17,13011141,17,12991612,13018065,ENSG00000006744
17,13011163,17,12991612,13018065,ENSG00000006744
17,13011199,17,12991612,13018065,ENSG00000006744
17,13011200,17,12991612,13018065,ENSG00000006744
17,13011218,17,12991612,13018065,ENSG00000006744
17,13011478,17,12991612,13018065,ENSG00000006744
17,13011515,17,12991612,13018065,ENSG00000006744
17,13011517,17,12991612,13018065,ENSG00000006744
17,13011603,17,12991612,13018065,ENSG00000006744
17,13011692,17,12991612,13018065,ENSG00000006744
17,13012624,17,12991612,13018065,ENSG00000006744
17,13011267,17,12991612,13018065,ENSG00000006744
17,13002905,17,12991612,13018065,ENSG00000006744
17,13006187,17,12991612,13018065,ENSG00000006744
17,13014737,17,12991612,13018065,ENSG00000006744
17,13013817,17,12991612,13018065,ENSG00000006744
17,13014035,17,12991612,13018065,ENSG00000006744
17,13014162,17,12991612,13018065,ENSG00000006744
17,13014801,17,12991612,13018065,ENSG00000006744
17,12996646,17,12991612,13018065,ENSG00000006744
17,12997066,17,12991612,13018065,ENSG00000006744
17,12997154,17,12991612,13018065,ENSG00000006744
17,12997200,17,12991612,13018065,ENSG00000006744
17,12997358,17,12991612,13018065,ENSG00000006744
17,12997910,17,12991612,13018065,ENSG00000006744
17,12998227,17,12991612,13018065,ENSG00000006744
17,12999727,17,12991612,13018065,ENSG00000006744
17,12999848,17,12991612,13018065,ENSG00000006744
17,12999917,17,12991612,13018065,ENSG00000006744
17,13000611,17,12991612,13018065,ENSG00000006744
17,13000621,17,12991612,13018065,ENSG00000006744
17,13000671,17,12991612,13018065,ENSG00000006744
17,13000767,17,12991612,13018065,ENSG00000006744
17,13000785,17,12991612,13018065,ENSG00000006744
17,13000802,17,12991612,13018065,ENSG00000006744
