Sqtl chromosome,Sqtl position,Gene chromosome,Gene start,Gene end,Gene
X,2715433,Y,2691187,2741309,ENSG00000002586
7,150800839,7,150800403,150805118,ENSG00000002933
7,150803906,7,150800403,150805118,ENSG00000002933
7,150802558,7,150800403,150805118,ENSG00000002933
7,150803367,7,150800403,150805118,ENSG00000002933
7,150804428,7,150800403,150805118,ENSG00000002933
7,150802721,7,150800403,150805118,ENSG00000002933
7,150803268,7,150800403,150805118,ENSG00000002933
7,150800957,7,150800403,150805118,ENSG00000002933
7,150802559,7,150800403,150805118,ENSG00000002933
7,150802699,7,150800403,150805118,ENSG00000002933
12,8946937,12,8940361,8949761,ENSG00000003056
12,8938520,12,8940361,8949761,ENSG00000003056
12,8936676,12,8940361,8949761,ENSG00000003056
12,8936749,12,8940361,8949761,ENSG00000003056
12,8938597,12,8940361,8949761,ENSG00000003056
12,8937490,12,8940361,8949761,ENSG00000003056
12,8938263,12,8940361,8949761,ENSG00000003056
12,8938296,12,8940361,8949761,ENSG00000003056
12,8941952,12,8940361,8949761,ENSG00000003056
12,8940405,12,8940361,8949761,ENSG00000003056
12,8951069,12,8940361,8949761,ENSG00000003056
12,8952343,12,8940361,8949761,ENSG00000003056
12,8952013,12,8940361,8949761,ENSG00000003056
12,8953327,12,8940361,8949761,ENSG00000003056
12,8943153,12,8940361,8949761,ENSG00000003056
12,8948541,12,8940361,8949761,ENSG00000003056
12,8944927,12,8940361,8949761,ENSG00000003056
12,8936257,12,8940361,8949761,ENSG00000003056
12,8944802,12,8940361,8949761,ENSG00000003056
12,8951611,12,8940361,8949761,ENSG00000003056
12,8953239,12,8940361,8949761,ENSG00000003056
12,8945337,12,8940361,8949761,ENSG00000003056
12,8949979,12,8940361,8949761,ENSG00000003056
12,8951246,12,8940361,8949761,ENSG00000003056
12,8950652,12,8940361,8949761,ENSG00000003056
12,8942630,12,8940361,8949761,ENSG00000003056
12,8942874,12,8940361,8949761,ENSG00000003056
12,8944638,12,8940361,8949761,ENSG00000003056
12,8944960,12,8940361,8949761,ENSG00000003056
12,8946438,12,8940361,8949761,ENSG00000003056
2,201120638,2,201116154,201176687,ENSG00000003402
2,201123515,2,201116154,201176687,ENSG00000003402
2,201134560,2,201116154,201176687,ENSG00000003402
2,201134827,2,201116154,201176687,ENSG00000003402
2,201135122,2,201116154,201176687,ENSG00000003402
2,201135706,2,201116154,201176687,ENSG00000003402
2,201138287,2,201116154,201176687,ENSG00000003402
2,201138447,2,201116154,201176687,ENSG00000003402
2,201139044,2,201116154,201176687,ENSG00000003402
2,201141373,2,201116154,201176687,ENSG00000003402
2,201142137,2,201116154,201176687,ENSG00000003402
2,201143575,2,201116154,201176687,ENSG00000003402
2,201143977,2,201116154,201176687,ENSG00000003402
2,201145903,2,201116154,201176687,ENSG00000003402
2,201147345,2,201116154,201176687,ENSG00000003402
2,201147640,2,201116154,201176687,ENSG00000003402
2,201149233,2,201116154,201176687,ENSG00000003402
2,201149515,2,201116154,201176687,ENSG00000003402
2,201150305,2,201116154,201176687,ENSG00000003402
2,201150391,2,201116154,201176687,ENSG00000003402
2,201150527,2,201116154,201176687,ENSG00000003402
2,201151562,2,201116154,201176687,ENSG00000003402
2,201152357,2,201116154,201176687,ENSG00000003402
2,201152924,2,201116154,201176687,ENSG00000003402
2,201152951,2,201116154,201176687,ENSG00000003402
2,201153137,2,201116154,201176687,ENSG00000003402
2,201154371,2,201116154,201176687,ENSG00000003402
2,201154487,2,201116154,201176687,ENSG00000003402
2,201156772,2,201116154,201176687,ENSG00000003402
2,201157024,2,201116154,201176687,ENSG00000003402
2,201129817,2,201116154,201176687,ENSG00000003402
2,201158437,2,201116154,201176687,ENSG00000003402
2,201158996,2,201116154,201176687,ENSG00000003402
2,201166481,2,201116154,201176687,ENSG00000003402
2,201168599,2,201116154,201176687,ENSG00000003402
2,201142403,2,201116154,201176687,ENSG00000003402
2,201153107,2,201116154,201176687,ENSG00000003402
2,201159226,2,201116154,201176687,ENSG00000003402
2,201164988,2,201116154,201176687,ENSG00000003402
2,201161992,2,201116154,201176687,ENSG00000003402
2,201180469,2,201116154,201176687,ENSG00000003402
2,201181461,2,201116154,201176687,ENSG00000003402
2,201177688,2,201116154,201176687,ENSG00000003402
2,201178013,2,201116154,201176687,ENSG00000003402
2,201169034,2,201116154,201176687,ENSG00000003402
2,201111358,2,201116154,201176687,ENSG00000003402
2,201114425,2,201116154,201176687,ENSG00000003402
2,201118334,2,201116154,201176687,ENSG00000003402
2,201120687,2,201116154,201176687,ENSG00000003402
2,201121335,2,201116154,201176687,ENSG00000003402
2,201128828,2,201116154,201176687,ENSG00000003402
2,201142756,2,201116154,201176687,ENSG00000003402
2,201147081,2,201116154,201176687,ENSG00000003402
2,201149103,2,201116154,201176687,ENSG00000003402
2,201150157,2,201116154,201176687,ENSG00000003402
2,201155045,2,201116154,201176687,ENSG00000003402
2,201155943,2,201116154,201176687,ENSG00000003402
2,201156139,2,201116154,201176687,ENSG00000003402
2,201157031,2,201116154,201176687,ENSG00000003402
2,201157448,2,201116154,201176687,ENSG00000003402
2,201161694,2,201116154,201176687,ENSG00000003402
2,201163768,2,201116154,201176687,ENSG00000003402
2,201164155,2,201116154,201176687,ENSG00000003402
2,201166760,2,201116154,201176687,ENSG00000003402
2,201124579,2,201116154,201176687,ENSG00000003402
2,201127277,2,201116154,201176687,ENSG00000003402
2,201148412,2,201116154,201176687,ENSG00000003402
2,37233557,2,37231631,37253403,ENSG00000003509
2,37237287,2,37231631,37253403,ENSG00000003509
2,37238763,2,37231631,37253403,ENSG00000003509
2,37239539,2,37231631,37253403,ENSG00000003509
2,37250100,2,37231631,37253403,ENSG00000003509
2,37254839,2,37231631,37253403,ENSG00000003509
2,37257572,2,37231631,37253403,ENSG00000003509
2,37258072,2,37231631,37253403,ENSG00000003509
2,37255312,2,37231631,37253403,ENSG00000003509
2,37232527,2,37231631,37253403,ENSG00000003509
2,37234330,2,37231631,37253403,ENSG00000003509
2,37231568,2,37231631,37253403,ENSG00000003509
2,37253106,2,37231631,37253403,ENSG00000003509
2,37257583,2,37231631,37253403,ENSG00000003509
2,37227143,2,37231631,37253403,ENSG00000003509
2,37247971,2,37231631,37253403,ENSG00000003509
2,37227075,2,37231631,37253403,ENSG00000003509
2,37252613,2,37231631,37253403,ENSG00000003509
2,37248833,2,37231631,37253403,ENSG00000003509
2,37238166,2,37231631,37253403,ENSG00000003509
2,37246512,2,37231631,37253403,ENSG00000003509
2,37252719,2,37231631,37253403,ENSG00000003509
2,37250651,2,37231631,37253403,ENSG00000003509
2,37235085,2,37231631,37253403,ENSG00000003509
2,37238286,2,37231631,37253403,ENSG00000003509
2,37245661,2,37231631,37253403,ENSG00000003509
2,37240121,2,37231631,37253403,ENSG00000003509
2,37233091,2,37231631,37253403,ENSG00000003509
2,37243367,2,37231631,37253403,ENSG00000003509
2,37236499,2,37231631,37253403,ENSG00000003509
2,37237368,2,37231631,37253403,ENSG00000003509
2,37241421,2,37231631,37253403,ENSG00000003509
2,37236477,2,37231631,37253403,ENSG00000003509
2,37233444,2,37231631,37253403,ENSG00000003509
2,37233996,2,37231631,37253403,ENSG00000003509
2,37234643,2,37231631,37253403,ENSG00000003509
2,37239703,2,37231631,37253403,ENSG00000003509
2,37239741,2,37231631,37253403,ENSG00000003509
2,37253871,2,37231631,37253403,ENSG00000003509
19,35790232,19,35774532,35788822,ENSG00000004777
19,35790258,19,35774532,35788822,ENSG00000004777
19,35790701,19,35774532,35788822,ENSG00000004777
19,35790836,19,35774532,35788822,ENSG00000004777
19,35791498,19,35774532,35788822,ENSG00000004777
7,26809318,7,26667068,26995239,ENSG00000005020
7,26795889,7,26667068,26995239,ENSG00000005020
7,26802830,7,26667068,26995239,ENSG00000005020
7,26679006,7,26667068,26995239,ENSG00000005020
7,26841826,7,26667068,26995239,ENSG00000005020
7,26846700,7,26667068,26995239,ENSG00000005020
7,26847493,7,26667068,26995239,ENSG00000005020
X,11779891,X,11758159,11775772,ENSG00000005302
17,58307567,17,58301228,58328795,ENSG00000005379
17,58306661,17,58301228,58328795,ENSG00000005379
17,58307013,17,58301228,58328795,ENSG00000005379
17,58308757,17,58301228,58328795,ENSG00000005379
17,58308997,17,58301228,58328795,ENSG00000005379
17,58310877,17,58301228,58328795,ENSG00000005379
17,58306383,17,58301228,58328795,ENSG00000005379
17,58311566,17,58301228,58328795,ENSG00000005379
17,58308148,17,58301228,58328795,ENSG00000005379
17,58313062,17,58301228,58328795,ENSG00000005379
17,58303640,17,58301228,58328795,ENSG00000005379
17,58306329,17,58301228,58328795,ENSG00000005379
17,58305692,17,58301228,58328795,ENSG00000005379
17,58304947,17,58301228,58328795,ENSG00000005379
17,58307784,17,58301228,58328795,ENSG00000005379
17,58302680,17,58301228,58328795,ENSG00000005379
17,58310275,17,58301228,58328795,ENSG00000005379
17,58311322,17,58301228,58328795,ENSG00000005379
17,58304028,17,58301228,58328795,ENSG00000005379
2,75648792,2,75652000,75710985,ENSG00000005436
2,75713738,2,75652000,75710985,ENSG00000005436
2,75709809,2,75652000,75710985,ENSG00000005436
2,75679498,2,75652000,75710985,ENSG00000005436
2,75708488,2,75652000,75710985,ENSG00000005436
2,75650686,2,75652000,75710985,ENSG00000005436
2,75702004,2,75652000,75710985,ENSG00000005436
2,75658940,2,75652000,75710985,ENSG00000005436
2,75654138,2,75652000,75710985,ENSG00000005436
2,75660453,2,75652000,75710985,ENSG00000005436
2,75709850,2,75652000,75710985,ENSG00000005436
2,75653248,2,75652000,75710985,ENSG00000005436
2,75654702,2,75652000,75710985,ENSG00000005436
2,75655450,2,75652000,75710985,ENSG00000005436
2,75656264,2,75652000,75710985,ENSG00000005436
2,75659517,2,75652000,75710985,ENSG00000005436
2,75661034,2,75652000,75710985,ENSG00000005436
2,75692374,2,75652000,75710985,ENSG00000005436
2,75651492,2,75652000,75710985,ENSG00000005436
2,75653240,2,75652000,75710985,ENSG00000005436
2,75660708,2,75652000,75710985,ENSG00000005436
2,75663282,2,75652000,75710985,ENSG00000005436
2,75665193,2,75652000,75710985,ENSG00000005436
2,75668852,2,75652000,75710985,ENSG00000005436
2,75676738,2,75652000,75710985,ENSG00000005436
2,75678593,2,75652000,75710985,ENSG00000005436
2,75686391,2,75652000,75710985,ENSG00000005436
2,75687909,2,75652000,75710985,ENSG00000005436
2,75690486,2,75652000,75710985,ENSG00000005436
2,75694106,2,75652000,75710985,ENSG00000005436
2,75701174,2,75652000,75710985,ENSG00000005436
2,75702112,2,75652000,75710985,ENSG00000005436
2,75704463,2,75652000,75710985,ENSG00000005436
2,75704474,2,75652000,75710985,ENSG00000005436
2,75705720,2,75652000,75710985,ENSG00000005436
2,75706704,2,75652000,75710985,ENSG00000005436
2,75663414,2,75652000,75710985,ENSG00000005436
2,75660970,2,75652000,75710985,ENSG00000005436
2,75707912,2,75652000,75710985,ENSG00000005436
2,75708768,2,75652000,75710985,ENSG00000005436
2,75712029,2,75652000,75710985,ENSG00000005436
2,75712809,2,75652000,75710985,ENSG00000005436
2,75713253,2,75652000,75710985,ENSG00000005436
2,75702922,2,75652000,75710985,ENSG00000005436
2,75676044,2,75652000,75710985,ENSG00000005436
2,75656752,2,75652000,75710985,ENSG00000005436
2,75672737,2,75652000,75710985,ENSG00000005436
2,75686345,2,75652000,75710985,ENSG00000005436
2,75686347,2,75652000,75710985,ENSG00000005436
2,75684851,2,75652000,75710985,ENSG00000005436
2,75684859,2,75652000,75710985,ENSG00000005436
2,75690944,2,75652000,75710985,ENSG00000005436
2,75712611,2,75652000,75710985,ENSG00000005436
2,75647853,2,75652000,75710985,ENSG00000005436
2,75648191,2,75652000,75710985,ENSG00000005436
11,3364646,11,3339261,3379222,ENSG00000005801
11,3365182,11,3339261,3379222,ENSG00000005801
11,3368433,11,3339261,3379222,ENSG00000005801
11,3368776,11,3339261,3379222,ENSG00000005801
11,3368943,11,3339261,3379222,ENSG00000005801
11,3369963,11,3339261,3379222,ENSG00000005801
11,3370804,11,3339261,3379222,ENSG00000005801
11,3371121,11,3339261,3379222,ENSG00000005801
11,3371127,11,3339261,3379222,ENSG00000005801
11,3371515,11,3339261,3379222,ENSG00000005801
11,3371742,11,3339261,3379222,ENSG00000005801
11,3371881,11,3339261,3379222,ENSG00000005801
11,3376096,11,3339261,3379222,ENSG00000005801
11,3354735,11,3339261,3379222,ENSG00000005801
11,3377949,11,3339261,3379222,ENSG00000005801
11,3377970,11,3339261,3379222,ENSG00000005801
11,3378038,11,3339261,3379222,ENSG00000005801
11,3378139,11,3339261,3379222,ENSG00000005801
11,3378288,11,3339261,3379222,ENSG00000005801
11,3378510,11,3339261,3379222,ENSG00000005801
11,3375363,11,3339261,3379222,ENSG00000005801
11,3375844,11,3339261,3379222,ENSG00000005801
11,3376001,11,3339261,3379222,ENSG00000005801
11,3376222,11,3339261,3379222,ENSG00000005801
11,3376244,11,3339261,3379222,ENSG00000005801
11,3376495,11,3339261,3379222,ENSG00000005801
11,3377199,11,3339261,3379222,ENSG00000005801
11,3370868,11,3339261,3379222,ENSG00000005801
11,3364238,11,3339261,3379222,ENSG00000005801
11,3374308,11,3339261,3379222,ENSG00000005801
11,3355155,11,3339261,3379222,ENSG00000005801
11,3373730,11,3339261,3379222,ENSG00000005801
11,3373745,11,3339261,3379222,ENSG00000005801
11,3373664,11,3339261,3379222,ENSG00000005801
11,3376604,11,3339261,3379222,ENSG00000005801
11,3363735,11,3339261,3379222,ENSG00000005801
11,3354760,11,3339261,3379222,ENSG00000005801
11,3352589,11,3339261,3379222,ENSG00000005801
11,3376245,11,3339261,3379222,ENSG00000005801
11,3378097,11,3339261,3379222,ENSG00000005801
11,3364862,11,3339261,3379222,ENSG00000005801
11,3366398,11,3339261,3379222,ENSG00000005801
11,3366567,11,3339261,3379222,ENSG00000005801
11,3356833,11,3339261,3379222,ENSG00000005801
11,3381932,11,3339261,3379222,ENSG00000005801
11,3382386,11,3339261,3379222,ENSG00000005801
11,3360613,11,3339261,3379222,ENSG00000005801
7,95509443,7,95478444,95540233,ENSG00000005981
7,95485392,7,95478444,95540233,ENSG00000005981
7,95480475,7,95478444,95540233,ENSG00000005981
7,95489898,7,95478444,95540233,ENSG00000005981
7,95499441,7,95478444,95540233,ENSG00000005981
7,95491707,7,95478444,95540233,ENSG00000005981
7,95502275,7,95478444,95540233,ENSG00000005981
7,95540202,7,95478444,95540233,ENSG00000005981
17,50540745,17,50543058,50555852,ENSG00000006282
7,75792008,7,75769533,75789896,ENSG00000006606
7,75792985,7,75769533,75789896,ENSG00000006606
7,75793630,7,75769533,75789896,ENSG00000006606
7,30503633,7,30496621,30504841,ENSG00000006625
7,30500783,7,30496621,30504841,ENSG00000006625
7,30500866,7,30496621,30504841,ENSG00000006625
7,30501525,7,30496621,30504841,ENSG00000006625
7,30504148,7,30496621,30504841,ENSG00000006625
7,30505647,7,30496621,30504841,ENSG00000006625
7,30504118,7,30496621,30504841,ENSG00000006625
7,112482643,7,112422887,112481017,ENSG00000006652
7,112479582,7,112422887,112481017,ENSG00000006652
1,112520503,1,112523514,112620825,ENSG00000007341
1,112521149,1,112523514,112620825,ENSG00000007341
1,112525955,1,112523514,112620825,ENSG00000007341
1,112529152,1,112523514,112620825,ENSG00000007341
1,112534134,1,112523514,112620825,ENSG00000007341
1,112534197,1,112523514,112620825,ENSG00000007341
1,112538554,1,112523514,112620825,ENSG00000007341
1,112539161,1,112523514,112620825,ENSG00000007341
1,112539531,1,112523514,112620825,ENSG00000007341
1,112540352,1,112523514,112620825,ENSG00000007341
1,112540817,1,112523514,112620825,ENSG00000007341
1,112542830,1,112523514,112620825,ENSG00000007341
1,112543099,1,112523514,112620825,ENSG00000007341
1,112546384,1,112523514,112620825,ENSG00000007341
1,112546698,1,112523514,112620825,ENSG00000007341
1,112548865,1,112523514,112620825,ENSG00000007341
1,112549905,1,112523514,112620825,ENSG00000007341
1,112550284,1,112523514,112620825,ENSG00000007341
1,112552266,1,112523514,112620825,ENSG00000007341
1,112554218,1,112523514,112620825,ENSG00000007341
1,112555011,1,112523514,112620825,ENSG00000007341
1,112555227,1,112523514,112620825,ENSG00000007341
1,112555384,1,112523514,112620825,ENSG00000007341
1,112555393,1,112523514,112620825,ENSG00000007341
1,112559776,1,112523514,112620825,ENSG00000007341
1,112561879,1,112523514,112620825,ENSG00000007341
1,112563747,1,112523514,112620825,ENSG00000007341
1,112564011,1,112523514,112620825,ENSG00000007341
1,112565842,1,112523514,112620825,ENSG00000007341
1,112566482,1,112523514,112620825,ENSG00000007341
1,112566652,1,112523514,112620825,ENSG00000007341
1,112567997,1,112523514,112620825,ENSG00000007341
1,112570124,1,112523514,112620825,ENSG00000007341
1,112573322,1,112523514,112620825,ENSG00000007341
1,112576820,1,112523514,112620825,ENSG00000007341
1,112577971,1,112523514,112620825,ENSG00000007341
1,112579051,1,112523514,112620825,ENSG00000007341
1,112580334,1,112523514,112620825,ENSG00000007341
1,112580738,1,112523514,112620825,ENSG00000007341
1,112581112,1,112523514,112620825,ENSG00000007341
1,112581617,1,112523514,112620825,ENSG00000007341
1,112584808,1,112523514,112620825,ENSG00000007341
1,112585332,1,112523514,112620825,ENSG00000007341
1,112585590,1,112523514,112620825,ENSG00000007341
1,112586182,1,112523514,112620825,ENSG00000007341
1,112586309,1,112523514,112620825,ENSG00000007341
1,112589739,1,112523514,112620825,ENSG00000007341
1,112589771,1,112523514,112620825,ENSG00000007341
1,112593607,1,112523514,112620825,ENSG00000007341
1,112594948,1,112523514,112620825,ENSG00000007341
1,112597961,1,112523514,112620825,ENSG00000007341
1,112598304,1,112523514,112620825,ENSG00000007341
1,112601641,1,112523514,112620825,ENSG00000007341
1,112601817,1,112523514,112620825,ENSG00000007341
1,112602772,1,112523514,112620825,ENSG00000007341
1,112608583,1,112523514,112620825,ENSG00000007341
1,112611742,1,112523514,112620825,ENSG00000007341
1,112611778,1,112523514,112620825,ENSG00000007341
1,112613804,1,112523514,112620825,ENSG00000007341
1,112614238,1,112523514,112620825,ENSG00000007341
1,112614432,1,112523514,112620825,ENSG00000007341
1,112614559,1,112523514,112620825,ENSG00000007341
1,112614750,1,112523514,112620825,ENSG00000007341
1,112617548,1,112523514,112620825,ENSG00000007341
1,112617797,1,112523514,112620825,ENSG00000007341
1,112624254,1,112523514,112620825,ENSG00000007341
1,112547074,1,112523514,112620825,ENSG00000007341
1,112553039,1,112523514,112620825,ENSG00000007341
1,112553326,1,112523514,112620825,ENSG00000007341
1,112586506,1,112523514,112620825,ENSG00000007341
1,112594421,1,112523514,112620825,ENSG00000007341
1,112596574,1,112523514,112620825,ENSG00000007341
1,112598553,1,112523514,112620825,ENSG00000007341
1,112605275,1,112523514,112620825,ENSG00000007341
1,112605276,1,112523514,112620825,ENSG00000007341
1,112611458,1,112523514,112620825,ENSG00000007341
1,112603012,1,112523514,112620825,ENSG00000007341
1,112604985,1,112523514,112620825,ENSG00000007341
1,112574591,1,112523514,112620825,ENSG00000007341
1,112621010,1,112523514,112620825,ENSG00000007341
1,112623613,1,112523514,112620825,ENSG00000007341
1,112605949,1,112523514,112620825,ENSG00000007341
1,112533195,1,112523514,112620825,ENSG00000007341
1,112525170,1,112523514,112620825,ENSG00000007341
1,112547487,1,112523514,112620825,ENSG00000007341
1,112554124,1,112523514,112620825,ENSG00000007341
1,112562265,1,112523514,112620825,ENSG00000007341
1,112571489,1,112523514,112620825,ENSG00000007341
1,112575278,1,112523514,112620825,ENSG00000007341
1,112595488,1,112523514,112620825,ENSG00000007341
1,112602157,1,112523514,112620825,ENSG00000007341
1,112605645,1,112523514,112620825,ENSG00000007341
1,112613328,1,112523514,112620825,ENSG00000007341
1,112529855,1,112523514,112620825,ENSG00000007341
1,112530292,1,112523514,112620825,ENSG00000007341
1,112534003,1,112523514,112620825,ENSG00000007341
1,112541524,1,112523514,112620825,ENSG00000007341
1,112529671,1,112523514,112620825,ENSG00000007341
1,112620907,1,112523514,112620825,ENSG00000007341
1,112621345,1,112523514,112620825,ENSG00000007341
1,112543827,1,112523514,112620825,ENSG00000007341
1,112544084,1,112523514,112620825,ENSG00000007341
1,112544095,1,112523514,112620825,ENSG00000007341
1,112544454,1,112523514,112620825,ENSG00000007341
1,112547807,1,112523514,112620825,ENSG00000007341
1,112548033,1,112523514,112620825,ENSG00000007341
1,112551611,1,112523514,112620825,ENSG00000007341
1,112551619,1,112523514,112620825,ENSG00000007341
1,112557926,1,112523514,112620825,ENSG00000007341
1,112557951,1,112523514,112620825,ENSG00000007341
1,112559177,1,112523514,112620825,ENSG00000007341
1,112567639,1,112523514,112620825,ENSG00000007341
1,112567926,1,112523514,112620825,ENSG00000007341
1,112571099,1,112523514,112620825,ENSG00000007341
1,112572352,1,112523514,112620825,ENSG00000007341
1,112575707,1,112523514,112620825,ENSG00000007341
1,112584815,1,112523514,112620825,ENSG00000007341
1,112585664,1,112523514,112620825,ENSG00000007341
1,112594599,1,112523514,112620825,ENSG00000007341
1,112601274,1,112523514,112620825,ENSG00000007341
1,112601338,1,112523514,112620825,ENSG00000007341
1,112607859,1,112523514,112620825,ENSG00000007341
1,112611907,1,112523514,112620825,ENSG00000007341
1,112615667,1,112523514,112620825,ENSG00000007341
1,112529212,1,112523514,112620825,ENSG00000007341
1,112537462,1,112523514,112620825,ENSG00000007341
1,112521846,1,112523514,112620825,ENSG00000007341
1,112580156,1,112523514,112620825,ENSG00000007341
1,112588537,1,112523514,112620825,ENSG00000007341
1,112601390,1,112523514,112620825,ENSG00000007341
1,112598928,1,112523514,112620825,ENSG00000007341
1,112564921,1,112523514,112620825,ENSG00000007341
1,112555912,1,112523514,112620825,ENSG00000007341
1,112558546,1,112523514,112620825,ENSG00000007341
1,112559521,1,112523514,112620825,ENSG00000007341
1,112563822,1,112523514,112620825,ENSG00000007341
1,112580138,1,112523514,112620825,ENSG00000007341
1,112595696,1,112523514,112620825,ENSG00000007341
